round,ground_truth,agent0_pred,agent1_pred,hedge0,hedge1,fused_B0_pred,acc_B0,fused_M1_pred,acc_M1,cos_sim_beliefs,,
50,2,2,2,0.7511909008026123,0.2488090991973877,2,1,,,0.9993160367012024,51,1
51,11,11,11,0.75,0.2484600841999054,11,1,,,0.9935266375541687,52,1
52,2,2,2,0.7536873817443848,0.24631263315677643,2,1,,,0.9997896552085876,53,1
53,5,5,5,0.7539317011833191,0.24606828391551971,5,1,,,0.9990319013595581,54,1
54,1,1,1,0.75,0.24666668474674225,1,1,,,0.9949030876159668,55,1
55,20,20,11,0.7543182969093323,0.2456817328929901,20,1,,,0.6360155940055847,56,1
56,3,3,3,0.7612677812576294,0.23873218894004822,3,1,,,0.9493004679679871,57,1
57,4,4,4,0.7639115452766418,0.23608846962451935,4,1,,,0.9992147088050842,58,1
58,11,11,11,0.7639772891998291,0.2360227108001709,11,1,,,0.7615812420845032,59,1
59,25,25,25,0.7704251408576965,0.22957484424114227,25,1,,,0.9955129623413086,60,1
60,25,25,25,0.7714515924453735,0.22854842245578766,25,1,,,0.9998049139976501,61,1
61,17,17,17,0.7716673016548157,0.22833269834518433,17,1,,,0.7851858735084534,62,1
62,1,1,1,0.7642925381660461,0.23570746183395386,1,1,,,0.9990782141685486,63,1
63,10,10,10,0.7644848227500916,0.23551517724990845,10,1,,,0.9421328902244568,64,1
64,13,13,13,0.7680158615112305,0.23198415338993073,13,1,,,0.999998152,65,1
65,27,27,27,0.7679736018180847,0.23202639818191528,27,1,,,0.7484917640686035,66,1
66,11,11,20,0.7620902061462402,0.23790982365608215,11,1,,,0.5877271890640259,67,1
67,4,4,4,0.7708055973052979,0.22919441759586334,4,1,,,0.9999229907989502,68,1
68,9,9,9,0.7709607481956482,0.23,9,1,,,0.8651763796806335,69,1
69,10,10,10,0.7748479843139648,0.22515203058719635,10,1,,,0.9999987483024597,70,1
70,24,24,24,0.7748605608940125,0.22513945400714874,24,1,,,0.9997454285621643,71,1
71,4,4,4,0.7751082181930542,0.2248917818069458,4,1,,,0.9999265074729919,72,1
72,2,2,2,0.7750906348228455,0.22490936517715454,2,1,,,0.9953760504722595,73,1
73,16,16,16,0.7761184573173523,0.2238815426826477,16,1,,,0.999683678,74,1
74,4,4,4,0.78,0.22428826987743378,4,1,,,0.9986839890480042,75,1
75,14,14,14,0.7754281163215637,0.22457186877727509,14,1,,,0.9978777766227722,76,1
76,15,15,15,0.7755585312843323,0.2244414985179901,15,1,,,0.9999995827674866,77,1
77,10,10,10,0.7755669355392456,0.2244330793619156,10,1,,,0.9954413771629333,78,1
78,17,17,17,0.7763978838920593,0.22360210120677948,17,1,,,0.999500036,79,1
79,6,6,6,0.7766574025154114,0.22334258258342743,6,1,,,0.9962671399116516,80,1
80,5,5,5,0.7778409719467163,0.2221590280532837,5,1,,,0.9999344348907471,81,1
81,17,17,17,0.7776508927345276,0.22234907746315002,17,1,,,0.9989497661590576,82,1
82,0,0,0,0.7771159410476685,0.22288405895233154,0,1,,,1,83,1
83,1,1,1,0.7771146893501282,0.22288532555103302,1,1,,,0.9915415048599243,84,1
84,13,13,13,0.7782845497131348,0.22171543538570404,13,1,,,0.7352693676948547,85,1
85,2,2,2,0.7839811444282532,0.21601885557174683,2,1,,,0.9999623894691467,86,1
86,24,24,24,0.7839705944061279,0.21602942049503326,24,1,,,0.9940087795257568,87,1
87,24,24,24,0.7849269509315491,0.21507307887077332,24,1,,,0.9999411106109619,88,1
88,16,16,16,0.79,0.21498464047908783,16,1,,,0.968430221,89,1
89,6,6,6,0.79,0.21149902045726776,6,1,,,0.9807031154632568,90,1
90,3,3,3,0.7870442271232605,0.2129557579755783,3,1,,,0.9719662666320801,91,1
91,7,7,7,0.7902684807777405,0.2097315490245819,7,1,,,0.9999936819076538,92,1
92,10,10,25,0.7903252840042114,0.20967473089694977,10,1,,,0.2500884234905243,93,1
93,13,13,13,0.8078800439834595,0.19211992621421814,13,1,,,0.9919959306716919,94,1
94,7,7,7,0.8095666766166687,0.1904333382844925,7,1,,,0.9999977946281433,95,1
95,11,11,11,0.8095758557319641,0.19042415916919708,11,1,,,0.9265992045402527,96,1
96,8,8,7,0.8123148083686829,0.18768520653247833,8,1,,,0.10465823113918304,97,1
97,8,8,12,0.8307502865791321,0.16924971342086792,8,1,,,0.5766308903694153,98,1
98,16,16,16,0.8382569551467896,0.16174304485321045,16,1,,,0.9998842477798462,99,1
99,9,9,9,0.8381325006484985,0.16186751425266266,9,1,,,0.9606764316558838,100,1
100,1,1,1,0.8363267183303833,0.1636732667684555,1,1,,,0.9983597993850708,101,1
101,16,16,16,0.8358636498451233,0.16413632035255432,16,1,,,0.9999990463256836,102,1
102,6,6,6,0.84,0.16412116587162018,6,1,,,0.981592596,103,1
103,10,10,10,0.84,0.16224364936351776,10,1,,,0.9999976754188538,104,1
104,12,12,12,0.84,0.16222937405109406,12,1,,,0.999343753,105,1
105,24,24,24,0.8380160927772522,0.16198387742042542,24,1,,,0.9999693036079407,106,1
106,27,27,9,0.84,0.1619262546300888,27,1,,,0.5593849420547485,107,1
107,3,3,3,0.8423998951911926,0.15760010480880737,3,1,,,0.999871016,108,1
108,24,24,24,0.8425853848457336,0.15741463005542755,24,1,,,0.9999747276306152,109,1
109,1,1,1,0.8426162004470825,0.1573837846517563,1,1,,,0.9997750520706177,110,1
110,8,8,8,0.8424869179725647,0.1575130969285965,8,1,,,0.9973471164703369,111,1
111,6,6,6,0.8420738577842712,0.15792615711688995,6,1,,,0.9569439888000488,112,1
112,1,1,1,0.84,0.15527400374412537,1,1,,,0.9921897053718567,113,1
113,13,13,13,0.8457685112953186,0.1542314738035202,13,1,,,0.9970754384994507,114,1
114,0,0,0,0.8461673855781555,0.15383264422416687,0,1,,,0.9995611310005188,115,1
115,0,0,0,0.8458777666091919,0.1541222333908081,0,1,,,0.999999464,116,1
116,14,14,14,0.8458841443061829,0.15411585569381714,14,1,,,0.9992169737815857,117,1
117,12,12,12,0.8461354374885559,0.1538645327091217,12,1,,,0.9946127533912659,118,1
118,5,5,5,0.8466416001319885,0.15335842967033386,5,1,,,0.9999024271965027,119,1
119,11,11,11,0.85,0.15345646440982819,11,1,,,0.8866780996322632,120,1
120,24,24,24,0.8492404818534851,0.1507595330476761,24,1,,,0.998818576,121,1
121,10,10,10,0.8497762680053711,0.1502237468957901,10,1,,,0.8562427759170532,122,1
122,8,8,8,0.8562018275260925,0.14379814267158508,8,1,,,0.9955728650093079,123,1
123,27,27,27,0.8550301194190979,0.1449698805809021,27,1,,,0.9891746640205383,124,1
124,21,21,21,0.8538288474082947,0.14617113769054413,21,1,,,0.9998800754547119,125,1
125,17,17,17,0.8540178537368774,0.14598217606544495,17,1,,,0.9996890425682068,126,1
126,2,2,2,0.8538017272949219,0.1461983025074005,2,1,,,0.9999906420707703,127,1
127,2,2,2,0.8538406491279602,0.1461593210697174,2,1,,,0.9861422181129456,128,1
128,8,8,8,0.8550159931182861,0.14498403668403625,8,1,,,0.9999964237213135,129,1
129,0,0,0,0.8550414443016052,0.14495855569839478,0,1,,,0.9609026312828064,130,1
130,16,16,16,0.86,0.14,16,1,,,0.9999417066574097,131,1
131,5,5,5,0.8579874038696289,0.1420126110315323,5,1,,,0.8757033944129944,132,1
132,25,25,25,0.8608627319335938,0.13913725316524506,25,1,,,0.9992784261703491,133,1
133,11,11,11,0.8608365058898926,0.13916349411010742,11,1,,,0.9604246616363525,134,1
134,17,17,17,0.8630516529083252,0.1369483470916748,17,1,,,0.9999842047691345,135,1
135,18,18,2,0.8630965352058411,0.13690346479415894,18,1,,,0.6788714528083801,136,1
136,27,27,9,0.8675345182418823,0.13246549665927887,27,1,,,0.2211393564939499,137,1
137,27,17,17,0.8780126571655273,0.12198736518621445,17,0,,,0.910017729,137,0.992753623
138,12,12,19,0.8806055188179016,0.11939450353384018,12,1,,,0.5230743288993835,138,0.992805755
139,10,10,10,0.8876341581344604,0.11236582696437836,10,1,,,0.9999992251396179,139,0.992857143
140,18,18,18,0.8876374363899231,0.11236255615949631,18,1,,,0.9989041686058044,140,0.992907801
141,21,21,21,0.8882066011428833,0.1117934063076973,21,1,,,0.9998750686645508,141,0.992957746
142,0,0,0,0.8882255554199219,0.11177442222833633,0,1,,,0.9996094107627869,142,0.993006993
143,24,24,24,0.8881076574325562,0.11189233511686325,24,1,,,0.9999631643295288,143,0.993055556
144,1,1,1,0.8882018327713013,0.11179818958044052,1,1,,,0.9975484609603882,144,0.993103448
145,16,16,16,0.8885145783424377,0.11148539930582047,16,1,,,0.9999860525131226,145,0.993150685
146,8,8,8,0.8885589838027954,0.11144102364778519,8,1,,,0.9999996423721313,146,0.993197279
147,25,25,23,0.8885628581047058,0.11143713444471359,25,1,,,0.17816762626171112,147,0.993243243
148,17,17,27,0.8983205556869507,0.10167945176362991,17,1,,,0.48525792360305786,148,0.993288591
149,2,2,2,0.9036152958869934,0.10,2,1,,,0.6976956129074097,149,0.993333333
150,8,8,8,0.91,0.09,8,1,,,0.998997152,150,0.993377483
151,14,14,14,0.9077365398406982,0.09,14,1,,,0.999998152,151,0.993421053
152,2,2,2,0.9077417850494385,0.09,2,1,,,0.9998810291290283,152,0.993464052
153,27,27,7,0.9078697562217712,0.09,27,1,,,0.4885164499282837,153,0.993506494
154,16,16,16,0.9150685667991638,0.08,16,1,,,0.9944987297058105,154,0.993548387
155,9,9,9,0.9159376621246338,0.08,9,1,,,0.9102421998977661,155,0.993589744
156,27,27,17,0.9178811311721802,0.08,27,1,,,0.42923644185066223,156,0.993630573
157,11,11,20,0.9260769486427307,0.07,11,1,,,0.5348929762840271,157,0.993670886
158,3,3,3,0.9295318722724915,0.07,3,1,,,0.9915249347686768,158,0.993710692
159,21,21,21,0.93,0.07,21,1,,,0.8528502583503723,159,0.99375
160,16,16,16,0.9322521090507507,0.07,16,1,,,0.9999995231628418,160,0.99378882
161,2,2,2,0.9322566986083984,0.07,2,1,,,0.9996356964111328,161,0.99382716
162,14,14,14,0.9321714043617249,0.07,14,1,,,0.9999316334724426,162,0.993865031
163,21,21,21,0.9321420788764954,0.07,21,1,,,0.6682173609733582,163,0.993902439
164,2,2,2,0.9359325766563416,0.06,2,1,,,0.9999982118606567,164,0.993939394
165,1,1,1,0.9359385967254639,0.06,1,1,,,0.9255582094192505,165,0.993975904
166,0,0,0,0.9345245957374573,0.07,0,1,,,1,166,0.994011976
167,5,5,5,0.9345248341560364,0.07,5,1,,,0.9998428225517273,167,0.994047619
168,12,12,12,0.9344682097434998,0.07,12,1,,,0.9988778829574585,168,0.99408284
169,1,1,5,0.9345402121543884,0.07,1,1,,,0.2951434254646301,169,0.994117647
170,19,19,19,0.9389193058013916,0.061080705374479294,19,1,,,0.9901605844497681,170,0.994152047
171,20,20,20,0.9396033883094788,0.060396600514650345,20,1,,,0.8951267004013062,171,0.994186047
172,8,8,8,0.94,0.059242330491542816,8,1,,,0.9999392032623291,172,0.994219653
173,4,4,4,0.9407507181167603,0.06,4,1,,,0.9949404001235962,173,0.994252874
174,14,14,14,0.9407147765159607,0.06,14,1,,,0.9990725517272949,174,0.994285714
175,4,4,4,0.94,0.06,4,1,,,0.9964570999145508,175,0.994318182
176,8,8,8,0.9407822489738464,0.06,8,1,,,0.9996481537818909,176,0.994350282
177,26,26,26,0.9407586455345154,0.06,26,1,,,0.9999801516532898,177,0.994382022
178,23,23,23,0.9407461881637573,0.059253815561532974,23,1,,,0.994728148,178,0.994413408
179,16,16,16,0.9405449628829956,0.06,16,1,,,0.9999422430992126,179,0.994444444
180,15,15,15,0.9406076669692993,0.06,15,1,,,0.9996905326843262,180,0.994475138
181,7,7,7,0.9404911398887634,0.059508856385946274,7,1,,,0.9998720288276672,181,0.994505495
182,9,9,9,0.9404395818710327,0.059560395777225494,9,1,,,0.9909154176712036,182,0.994535519
183,5,5,5,0.9406006932258606,0.06,5,1,,,0.9999492764472961,183,0.994565217
184,25,25,25,0.9405706524848938,0.059429362416267395,25,1,,,0.999416173,184,0.994594595
185,11,11,20,0.9407594203948975,0.06,11,1,,,0.6127414107322693,185,0.994623656
186,1,1,1,0.94,0.06,1,1,,,0.9863643050193787,186,0.994652406
187,3,3,3,0.9437976479530334,0.06,3,1,,,0.9784592986106873,187,0.994680851
188,25,25,25,0.9443891644477844,0.06,25,1,,,0.8724378943443298,188,0.994708995
189,18,18,23,0.9455878734588623,0.054412100464105606,18,1,,,0.30193933844566345,189,0.994736842
190,17,17,17,0.9502914547920227,0.049708522856235504,17,1,,,0.9838466644287109,190,0.994764398
191,11,11,11,0.9504260420799255,0.05,11,1,,,0.9936085343360901,191,0.994791667
192,0,0,0,0.9508072137832642,0.05,0,1,,,0.9999998807907104,192,0.994818653
193,4,4,4,0.9508087635040283,0.05,4,1,,,0.997154176,193,0.994845361
194,24,24,24,0.9505763053894043,0.05,24,1,,,0.9957703351974487,194,0.994871795
195,14,14,14,0.9510139226913452,0.048986099660396576,14,1,,,0.9952826499938965,195,0.994897959
196,20,20,20,0.95,0.049345094710588455,20,1,,,0.8606976270675659,196,0.994923858
197,11,11,3,0.9519614577293396,0.05,11,1,,,0.13991254568099976,197,0.994949495
198,17,17,17,0.9573031067848206,0.04,17,1,,,0.9998379349708557,198,0.994974874
199,9,9,9,0.9572554230690002,0.04,9,1,,,0.9865535497665405,199,0.995
200,14,14,14,0.9567754864692688,0.04,14,1,,,0.9866678714752197,200,0.995024876
201,21,21,21,0.9563010334968567,0.04,21,1,,,0.9705373048782349,201,0.995049505
202,22,22,22,0.9570156931877136,0.042984310537576675,22,1,,,0.6789986491203308,202,0.995073892
203,1,1,1,0.9596390128135681,0.040361009538173676,1,1,,,0.9987317323684692,203,0.995098039
204,24,24,24,0.9595040082931519,0.040495987981557846,24,1,,,0.9911590218544006,204,0.995121951
205,2,2,2,0.9598220586776733,0.040177930146455765,2,1,,,0.9976891279220581,205,0.995145631
206,8,8,7,0.9599794745445251,0.04,8,1,,,0.6964353919029236,206,0.995169082
207,19,19,19,0.9614487886428833,0.04,19,1,,,0.999962568,207,0.995192308
208,21,21,21,0.9614752531051636,0.038524728268384933,21,1,,,0.9990407228469849,208,0.995215311
209,9,9,26,0.9613965749740601,0.038603417575359344,9,1,,,0.6703528165817261,209,0.995238095
210,8,8,8,0.9628125429153442,0.037187427282333374,8,1,,,0.9904642105102539,210,0.995260664
211,5,5,1,0.9632676243782043,0.036732401698827744,5,1,,,0.6672950983047485,211,0.995283019
212,9,27,14,0.9649231433868408,0.04,27,0,,,0.5083213448524475,211,0.990610329
213,11,11,4,0.9658637046813965,0.03,11,1,,,0.22463080286979675,212,0.990654206
214,18,18,18,0.9688575267791748,0.031142443418502808,18,1,,,0.8132100701332092,213,0.990697674
215,19,19,19,0.9697525501251221,0.03,19,1,,,0.9173595309257507,214,0.990740741
216,17,17,17,0.9704234004020691,0.029576579108834267,17,1,,,0.953512967,215,0.99078341
217,16,16,16,0.9708049297332764,0.029195046052336693,16,1,,,0.9999193549156189,216,0.990825688
218,22,22,22,0.9708199501037598,0.03,22,1,,,0.9400498270988464,217,0.99086758
219,18,18,18,0.9715632200241089,0.028436806052923203,18,1,,,0.9998583793640137,218,0.990909091
220,24,24,24,0.9715955257415771,0.03,24,1,,,0.9999996423721313,219,0.990950226
221,11,11,11,0.9715943932533264,0.03,11,1,,,0.9924036860466003,220,0.990990991
222,14,14,14,0.9718708395957947,0.03,14,1,,,0.9940779209136963,221,0.99103139
223,14,14,14,0.9720762968063354,0.03,14,1,,,0.9962301254272461,222,0.991071429
224,9,9,9,0.9722117185592651,0.027788294479250908,9,1,,,0.9992796778678894,223,0.991111111
225,21,21,21,0.9722697138786316,0.027730310335755348,21,1,,,0.999997079,224,0.991150442
226,7,7,7,0.9722747206687927,0.027725277468562126,7,1,,,0.9999898672103882,225,0.991189427
227,27,27,27,0.9722698926925659,0.03,27,1,,,0.9714543223381042,226,0.99122807
228,3,3,3,0.9718104004859924,0.028189610689878464,3,1,,,0.9332869052886963,227,0.991266376
229,1,1,1,0.9725292921066284,0.027470722794532776,1,1,,,0.9965026378631592,228,0.991304348
230,7,7,7,0.9727375507354736,0.027262451127171516,7,1,,,0.9986295104026794,229,0.991341991
231,15,15,15,0.9728582501411438,0.03,15,1,,,0.9949686527252197,230,0.99137931
232,0,0,0,0.9730142951011658,0.026985712349414825,0,1,,,0.9999916553497314,231,0.991416309
233,7,7,7,0.9730059504508972,0.026994068175554276,7,1,,,0.9998648762702942,232,0.991452991
234,4,4,11,0.9730132222175598,0.026986774057149887,4,1,,,0.2701050043106079,233,0.991489362
235,8,8,8,0.9750571250915527,0.024942878633737564,8,1,,,0.8664608001708984,234,0.991525424
236,16,16,16,0.9756013751029968,0.02,16,1,,,0.9998541474342346,235,0.991561181
237,9,9,9,0.9756233096122742,0.024376695975661278,9,1,,,0.9924405813217163,236,0.991596639
238,12,12,12,0.98,0.024608876556158066,12,1,,,0.988761842,237,0.991631799
239,0,0,0,0.9752026200294495,0.024797361344099045,0,1,,,0.9999998211860657,238,0.991666667
240,16,16,16,0.9752016663551331,0.024798346683382988,16,1,,,0.9999892711639404,239,0.991701245
241,9,9,27,0.98,0.024811333045363426,9,1,,,0.5748433470726013,240,0.991735537
242,0,0,0,0.9762665033340454,0.02,0,1,,,0.9999999403953552,241,0.991769547
243,21,21,21,0.9762681722640991,0.02,21,1,,,0.9994240999221802,242,0.991803279
244,5,5,5,0.9761883020401001,0.02,5,1,,,0.9994486570358276,243,0.991836735
245,4,4,4,0.9762299060821533,0.023770064115524292,4,1,,,0.9750442504882812,244,0.991869919
246,13,13,13,0.9765768647193909,0.023423150181770325,13,1,,,0.9908652305603027,245,0.991902834
247,12,12,12,0.9768811464309692,0.02,12,1,,,0.9999297857284546,246,0.991935484
248,27,27,17,0.9768629670143127,0.02,27,1,,,0.7919417023658752,247,0.991967871
249,21,21,21,0.98,0.02,21,1,,,0.997232199,248,0.992
250,14,14,7,0.9778162837028503,0.022183729335665703,14,1,,,0.17714092135429382,249,0.992031873
251,9,9,9,0.9805698990821838,0.019430089741945267,9,1,,,0.9308644533157349,250,0.992063492
252,6,6,20,0.9807233214378357,0.019276680424809456,6,1,,,0.5851872563362122,251,0.992094862
253,27,27,27,0.9819605946540833,0.018039386719465256,27,1,,,0.9515441060066223,252,0.992125984
254,12,12,12,0.9822244644165039,0.017775550484657288,12,1,,,0.9987452030181885,253,0.992156863
255,15,15,15,0.9821894764900208,0.017810523509979248,15,1,,,0.9999848008155823,254,0.9921875
256,12,12,12,0.9821904301643372,0.017809562385082245,12,1,,,0.9997228980064392,255,0.992217899
257,6,6,7,0.9821606278419495,0.02,6,1,,,0.17616915702819824,256,0.992248062
258,9,9,9,0.9843880534172058,0.015611928887665272,9,1,,,0.999816358,257,0.992277992
259,7,7,7,0.9843753576278687,0.015624639578163624,7,1,,,0.9999992251396179,258,0.992307692
260,17,17,17,0.9843754172325134,0.015624567866325378,17,1,,,0.9122622013092041,259,0.992337165
261,0,0,0,0.98,0.015331524424254894,0,1,,,0.9999805688858032,260,0.992366412
262,15,15,3,0.9846619963645935,0.02,15,1,,,0.00466763,261,0.992395437
263,6,6,6,0.9883584380149841,0.011641564778983593,6,1,,,0.9948038458824158,262,0.992424242
264,21,21,21,0.9883888363838196,0.011611168272793293,21,1,,,0.9998776912689209,263,0.99245283
265,26,26,26,0.9883791208267212,0.011620895005762577,26,1,,,0.9999994039535522,264,0.992481203
266,10,10,10,0.9883792996406555,0.011620721779763699,10,1,,,0.9997305274009705,265,0.992509363
267,17,17,17,0.99,0.01,17,1,,,0.7937105298042297,266,0.992537313
268,17,17,17,0.9888225197792053,0.011177489534020424,17,1,,,0.9999942779541016,267,0.992565056
269,0,0,0,0.9888197183609009,0.011180253699421883,0,1,,,0.9999986290931702,268,0.992592593
270,2,2,2,0.9888185262680054,0.011181497015058994,2,1,,,0.9952101111412048,269,0.992619926
271,17,17,17,0.99,0.011234726756811142,17,1,,,0.9999982118606567,270,0.992647059
272,21,21,21,0.9887669682502747,0.011233042925596237,21,1,,,0.9999974370002747,271,0.992673993
273,10,10,10,0.9887688755989075,0.011231129989027977,10,1,,,0.9979948401451111,272,0.99270073
274,16,16,16,0.9888021945953369,0.011197788640856743,16,1,,,0.9998382925987244,273,0.992727273
275,10,10,10,0.9888026714324951,0.011197317391633987,10,1,,,0.9999847412109375,274,0.992753623
276,14,14,14,0.9888092279434204,0.011190773919224739,14,1,,,0.9987067580223083,275,0.992779783
277,27,27,27,0.9887886643409729,0.011211319826543331,27,1,,,0.9668685793876648,276,0.992805755
278,20,20,20,0.9886020421981812,0.01,20,1,,,0.9578163623809814,277,0.992831541
279,0,0,0,0.9887948036193848,0.01,0,1,,,0.9931920766830444,278,0.992857143
280,7,7,7,0.99,0.011132527142763138,7,1,,,0.9984787106513977,279,0.992882562
281,19,19,19,0.9888678193092346,0.011132205836474895,19,1,,,0.9999991655349731,280,0.992907801
282,4,4,4,0.9888688921928406,0.011131084524095058,4,1,,,0.9978440999984741,281,0.992932862
283,24,24,24,0.9889300465583801,0.011069979518651962,24,1,,,0.9999998211860657,282,0.992957746
284,18,18,18,0.9889299273490906,0.011070095002651215,18,1,,,0.9988054633140564,283,0.992982456
285,0,0,0,0.9889618754386902,0.01,0,1,,,0.9724449515342712,284,0.993006993
286,7,7,7,0.9892687797546387,0.010731243528425694,7,1,,,0.986237645,285,0.993031359
287,0,0,0,0.9893319010734558,0.010668112896382809,0,1,,,0.9999999403953552,286,0.993055556
288,27,14,27,0.9893312454223633,0.010668736882507801,14,0,,,0.5997554659843445,286,0.989619377
289,0,0,0,0.9888380765914917,0.01,0,1,,,0.9999987483024597,287,0.989655172
290,8,8,8,0.9888370633125305,0.01,8,1,,,0.998636782,288,0.989690722
291,19,19,5,0.9888691306114197,0.011130884289741516,19,1,,,0.2593362629413605,289,0.989726027
292,5,5,5,0.9900457859039307,0.01,5,1,,,0.9907881617546082,290,0.989761092
293,6,6,6,0.9901139736175537,0.01,6,1,,,0.94255054,291,0.989795918
294,3,3,3,0.9903995394706726,0.01,3,1,,,0.9886595010757446,292,0.989830508
295,27,9,27,0.9905064105987549,0.01,9,0,,,0.4914610683917999,292,0.986486486
296,7,7,7,0.9897734522819519,0.01,7,1,,,0.9160385727882385,293,0.986531987
297,24,24,24,0.9898972511291504,0.010102731175720692,24,1,,,0.9998480081558228,294,0.986577181
298,13,13,13,0.9899072647094727,0.010092724114656448,13,1,,,0.8193079233169556,295,0.986622074
299,2,2,2,0.9902001619338989,0.01,2,1,,,0.9999955892562866,296,0.986666667
300,11,11,11,0.9901980757713318,0.01,11,1,,,0.960638702,297,0.986710963
301,4,4,4,0.9903790354728699,0.01,4,1,,,0.9999406337738037,298,0.986754967
302,20,20,20,0.9903848767280579,0.01,20,1,,,0.7082909941673279,299,0.98679868
303,11,11,11,0.9908019304275513,0.01,11,1,,,0.8338276147842407,300,0.986842105
304,5,5,5,0.9910926222801208,0.01,5,1,,,0.9999829530715942,301,0.986885246
305,24,24,24,0.9910953044891357,0.01,24,1,,,0.9621055722236633,302,0.986928105
306,2,2,2,0.9912068843841553,0.01,2,1,,,0.9995198845863342,303,0.986970684
307,3,3,3,0.9911877512931824,0.01,3,1,,,0.9942842125892639,304,0.987012987
