round,ground_truth,agent0_pred,agent1_pred,hedge0,hedge1,fused_B0_pred,acc_B0,fused_M1_pred,acc_M1,cos_sim_beliefs,p_b0_gt,p_m1_gt,loss_b0,loss_m1,pi0,pi1,m1_conf_top1,m1_margin
40,19,19,5,0.42081066966056824,0.5791893601417542,19,1,19,1,0.41652336716651917,0.4722914695739746,0.2134963423013687,0.7501589636999307,1.544135578538112,0.29985329508781433,0.7001466751098633,0.2134963423013687,0.01583494246006012
41,0,0,0,0.433169424533844,0.566830575466156,0,1,0,1,0.9999927282333374,0.9954413175582886,0.8813279271125793,0.004569104921760578,0.12632550083600944,0.6323306560516357,0.36766934394836426,0.8813279271125793,0.8495459817349911
42,2,3,2,0.43306681513786316,0.5669331550598145,2,1,2,1,0.07033160328865051,0.525763988494873,0.33521172404289246,0.642902858010774,1.092992934724252,0.1799638271331787,0.8200362324714661,0.33521172404289246,0.2395612746477127
43,6,6,3,0.3873801529407501,0.6126198172569275,3,0,3,0,0.6489232182502747,0.4391677975654602,0.2433425635099411,0.8228737121364278,1.4132851019945842,0.7741857767105103,0.22581425309181213,0.3977023959159851,0.154359832406044
44,16,16,16,0.39616748690605164,0.603832483291626,16,1,16,1,0.9993407726287842,0.958669126033783,0.5645344257354736,0.0422092834087931,0.5717539127780737,0.7963494658470154,0.2036505937576294,0.5645344257354736,0.4525122195482254
45,24,24,10,0.39660826325416565,0.6033917665481567,10,0,24,1,0.0768556222319603,0.43949395418167114,0.6608259081840515,0.8221313180796875,0.41426485024363474,0.4451093077659607,0.5548906922340393,0.6608259081840515,0.38764724135398865
46,8,8,8,0.4285670220851898,0.5714330077171326,8,1,8,1,0.9550809264183044,0.8541010022163391,0.5556749105453491,0.1577058226126943,0.5875718489950797,0.33742445707321167,0.6625755429267883,0.5556749105453491,0.4631010368466377
47,20,20,11,0.4242636561393738,0.5757363438606262,11,0,20,1,0.2364092618227005,0.4348573386669159,0.33588695526123047,0.832737258770689,1.0909806183033766,0.5886701941490173,0.41132980585098267,0.33588695526123047,0.08395358920097351
48,26,26,26,0.4480484127998352,0.5519515872001648,26,1,26,1,0.9847475290298462,0.7981448173522949,0.2366146445274353,0.22546522261817722,1.4413224336329595,0.669757068157196,0.33024290204048157,0.2366146445274353,0.15542453527450562
49,26,26,26,0.453654944896698,0.546345055103302,26,1,26,1,0.9944509863853455,0.9136878252029419,0.4429299533367157,0.09026631378676836,0.8143436403178548,0.5949273705482483,0.4050725996494293,0.4429299533367157,0.30631445348262787
50,10,10,10,0.45578524470329285,0.5442147254943848,10,1,10,1,0.9999966621398926,0.9970783591270447,0.80513596534729,0.002925917196936961,0.21674411477321634,0.5957418084144592,0.4042581617832184,0.80513596534729,0.7602296993136406
51,26,26,26,0.45582902431488037,0.5441709756851196,26,1,26,1,0.9940948486328125,0.924757719039917,0.510740339756012,0.07822350114040241,0.6718939593036819,0.5687813758850098,0.43121859431266785,0.510740339756012,0.40330200642347336
52,6,3,13,0.4576619267463684,0.5423380732536316,3,0,6,1,0.5490344166755676,0.3140711188316345,0.22133581340312958,1.1581358256251948,1.5080742131019684,0.898812472820282,0.10118754953145981,0.22133581340312958,0.009063825011253357
53,15,15,15,0.4576452374458313,0.5423547625541687,15,1,15,1,0.998996913433075,0.9452665448188782,0.7199432849884033,0.05628833324988145,0.3285828409240622,0.59633868932724,0.4036613702774048,0.7199432849884033,0.6875253394246101
54,10,10,10,0.4588494598865509,0.5411505699157715,10,1,10,1,0.8748443126678467,0.7309532165527344,0.2669028043746948,0.31340582052426297,1.3208707154155632,0.8559837341308594,0.14401626586914062,0.2669028043746948,0.111739382147789
55,5,1,1,0.46737056970596313,0.5326294302940369,1,0,1,0,0.7757973670959473,0.20367158949375153,0.20765429735183716,1.5912464377703486,1.571880613950544,0.7339643836021423,0.26603567600250244,0.22131748497486115,0.013663187623023987
56,3,6,3,0.5082523226737976,0.4917476773262024,3,1,3,1,0.5016993880271912,0.5300825238227844,0.31129026412963867,0.6347225792307772,1.167029476904342,0.8568137288093567,0.1431862860918045,0.31129026412963867,0.1037708967924118
57,2,22,2,0.49241721630096436,0.5075827836990356,2,1,2,1,0.2087520807981491,0.43215861916542053,0.47902712225914,0.8389625841358728,0.7359980605037862,0.021560007706284523,0.9784399271011353,0.47902712225914,0.3271271735429764
58,14,21,14,0.45941728353500366,0.5405827164649963,14,1,14,1,0.3290168046951294,0.2507975399494171,0.15288914740085602,1.3831092790856045,1.8780421469778747,0.36991456151008606,0.6300854086875916,0.15288914740085602,0.0681394636631012
59,17,17,27,0.4457457959651947,0.5542542338371277,27,0,27,0,0.03398682922124863,0.10222552716732025,0.049655087292194366,2.280573855813251,3.002654430654453,0.1107184961438179,0.8892814517021179,0.14551310241222382,0.061021558940410614
60,2,2,2,0.4683498442173004,0.5316501259803772,2,1,2,1,0.9927554726600647,0.8155511617660522,0.6838369965553284,0.2038911222046251,0.38003569888935623,0.5114571452140808,0.4885427951812744,0.6838369965553284,0.6207992434501648
61,6,1,6,0.4660361409187317,0.5339638590812683,6,1,6,1,0.01260971836745739,0.4290292263031006,0.20957604050636292,0.8462302357939762,1.5626686436304458,0.6120536923408508,0.38794639706611633,0.20957604050636292,0.03854495286941528
62,6,3,6,0.4032236635684967,0.5967763662338257,3,0,3,0,0.238191157579422,0.3855254054069519,0.17219293117523193,0.9531481856678605,1.7591397379168456,0.4411605894565582,0.5588393807411194,0.2598762810230255,0.08768334984779358
63,18,18,18,0.3582530617713928,0.6417469382286072,18,1,25,0,0.7153067588806152,0.4044598639011383,0.1307351440191269,0.9052027713840236,2.034581803761118,0.45409443974494934,0.545905590057373,0.13969147205352783,0.00895632803440094
64,5,5,5,0.35390058159828186,0.6460994482040405,5,1,5,1,0.9818227887153625,0.7728294730186462,0.39431414008140564,0.25769685884697574,0.9306073775155695,0.7383334636688232,0.26166653633117676,0.39431414008140564,0.26965397596359253
65,25,25,25,0.35500064492225647,0.6449993848800659,25,1,22,0,0.7889482378959656,0.6172086596488953,0.12901246547698975,0.4825481280521947,2.047846247684426,0.5241743326187134,0.475825697183609,0.21214371919631958,0.08313125371932983
66,14,27,9,0.3642389476299286,0.6357610821723938,9,0,9,0,0.05945884436368942,0.15309542417526245,0.18170322477817535,1.8766938645818538,1.7053805559214572,0.5290720462799072,0.4709279239177704,0.2744311988353729,0.04732625186443329
67,24,24,24,0.3231775760650635,0.6768224239349365,24,1,24,1,0.9907878637313843,0.7878376841545105,0.5646323561668396,0.23846319491748863,0.5715804566807442,0.6119752526283264,0.3880247175693512,0.5646323561668396,0.4863904193043709
68,14,17,14,0.3272206783294678,0.6727793216705322,14,1,14,1,0.21016517281532288,0.6983314156532288,0.5581992268562317,0.35906148137907445,0.5830393429467439,0.5914809107780457,0.4085191488265991,0.5581992268562317,0.42829927802085876
69,21,21,21,0.3058464229106903,0.6941536068916321,21,1,21,1,0.9997391104698181,0.9837071299552917,0.6999529600143433,0.016427058390381628,0.35674214617626177,0.6501795649528503,0.3498203456401825,0.6999529600143433,0.6239907965064049
70,18,18,25,0.3053145408630371,0.6946854591369629,25,0,25,0,0.19983656704425812,0.32761090993881226,0.13011832535266876,1.1159286249362157,2.039311047482333,0.889337956905365,0.1106620579957962,0.2766164243221283,0.14649809896945953
71,27,27,9,0.32269003987312317,0.6773099303245544,27,1,27,1,0.7378158569335938,0.56412672996521,0.2857899069786072,0.5724763542051338,1.2524983290903393,0.5044233798980713,0.4955766201019287,0.2857899069786072,0.015619367361068726
72,4,4,20,0.32957589626312256,0.6704241037368774,4,1,4,1,0.04505885764956474,0.33650434017181396,0.16434741020202637,1.0891442319959446,1.805772736817626,0.37386953830718994,0.6261304616928101,0.16434741020202637,0.058199673891067505
73,0,0,0,0.3765496015548706,0.6234503984451294,0,1,0,1,0.9999036192893982,0.9840497374534607,0.8129364848136902,0.01607883701475802,0.20710229694660676,0.603356122970581,0.39664387702941895,0.8129364848136902,0.766243539750576
74,11,9,11,0.37632110714912415,0.6236789226531982,11,1,20,0,0.006425659637898207,0.4115101099014282,0.13008077442646027,0.8879216907550778,2.0395996797374103,0.7963427901268005,0.20365720987319946,0.13999736309051514,0.00991658866405487
75,21,21,21,0.3137388825416565,0.6862611174583435,21,1,21,1,0.9999465346336365,0.9887059330940247,0.7461000084877014,0.011358329192812535,0.29289562812857756,0.678255558013916,0.3217444121837616,0.7461000084877014,0.7155846636742353
76,18,18,18,0.313685804605484,0.6863142251968384,18,1,18,1,0.9754332900047302,0.7957316040992737,0.31007298827171326,0.22849333077578146,1.170947563178229,0.7235327363014221,0.27646729350090027,0.31007298827171326,0.18743078410625458
77,4,4,4,0.31503984332084656,0.684960126876831,4,1,4,1,0.989951491355896,0.8282861113548279,0.3769347667694092,0.18839663916931473,0.9756831389478519,0.6868941783905029,0.31310582160949707,0.3769347667694092,0.2142229825258255
78,23,23,23,0.314037561416626,0.685962438583374,23,1,23,1,0.438812792301178,0.23664700984954834,0.09492897242307663,1.4411856580380464,2.3546263257222124,0.9538610577583313,0.046138960868120193,0.09492897242307663,0.004595667123794556
79,22,25,19,0.3105674684047699,0.6894325613975525,22,1,22,1,0.5454161167144775,0.36847731471061707,0.319091796875,0.9983761304129304,1.1422764530951217,0.8879299163818359,0.11207006126642227,0.319091796875,0.09547285735607147
80,9,5,17,0.31033170223236084,0.6896682977676392,17,0,5,0,0.03245052322745323,0.06560566276311874,0.07966862618923187,2.7240932641491584,2.5298794195036707,0.49068042635917664,0.5093196034431458,0.19282369315624237,0.03614574670791626
81,6,4,6,0.2738402187824249,0.7261598110198975,6,1,4,0,0.014724092558026314,0.5700540542602539,0.2350040078163147,0.5620240906142813,1.4481527104458958,0.4441150724887848,0.5558848977088928,0.2354326844215393,0.0004286766052246094
82,27,14,8,0.2289285808801651,0.7710714340209961,14,0,8,0,0.0415382944047451,0.0609654001891613,0.0665399357676506,2.79744878574703,2.70995297371162,0.4393184185028076,0.5606816411018372,0.23216906189918518,0.044604912400245667
83,8,5,8,0.2158370167016983,0.7841629981994629,8,1,8,1,0.4578503370285034,0.8139644861221313,0.4528449773788452,0.20583854277395286,0.7922054253591663,0.1334938406944275,0.8665061593055725,0.4528449773788452,0.355914868414402
84,10,10,25,0.19978201389312744,0.8002179861068726,25,0,22,0,0.0665808916091919,0.22705204784870148,0.17634867131710052,1.482576002105579,1.7352921566800301,0.7271729111671448,0.2728270888328552,0.22857294976711273,0.05222427845001221
85,18,2,22,0.22680677473545074,0.7731932401657104,22,0,2,0,0.006739619188010693,0.18996365368366241,0.1076962947845459,1.6609225215229182,2.2284400985263035,0.9751814007759094,0.02481858991086483,0.41068172454833984,0.29441262036561966
86,0,0,0,0.19304578006267548,0.8069542050361633,0,1,0,1,0.9998757839202881,0.9939257502555847,0.9050837159156799,0.006092773047599807,0.09972783578618925,0.5899853706359863,0.41001465916633606,0.9050837159156799,0.8908633971586823
87,14,14,14,0.19281005859375,0.80718994140625,14,1,14,1,0.973706066608429,0.735117495059967,0.3567115366458893,0.30772493532066003,1.0308278444268508,0.6291695237159729,0.3708304166793823,0.3567115366458893,0.2812844291329384
88,26,26,26,0.193740576505661,0.8062593936920166,26,1,26,1,0.9980645179748535,0.9386327862739563,0.6214532256126404,0.06333094519209431,0.4756946313420379,0.5782247185707092,0.42177534103393555,0.6214532256126404,0.4863553047180176
89,21,21,21,0.19434258341789246,0.8056573867797852,21,1,21,1,0.9998922348022461,0.9863882064819336,0.7191814184188843,0.013705283324793805,0.32964163261721957,0.5694787502288818,0.43052127957344055,0.7191814184188843,0.6913487985730171
90,10,10,10,0.1940753310918808,0.805924654006958,10,1,10,1,0.7978729009628296,0.5456738471984863,0.30136603116989136,0.6057338311748203,1.1994297026253598,0.9462323188781738,0.05376763269305229,0.30136603116989136,0.20049703121185303
91,23,4,23,0.2005884051322937,0.7994115948677063,23,1,23,1,0.05478677526116371,0.6242139339447021,0.2375802844762802,0.4712621265097939,1.4372496727299282,0.8364720940589905,0.16352787613868713,0.2375802844762802,0.14692244678735733
92,25,18,25,0.16622774302959442,0.8337722420692444,25,1,25,1,0.0853552371263504,0.7191662192344666,0.3722202181816101,0.3296627668465538,0.9882696155034423,0.7325603365898132,0.267439603805542,0.3722202181816101,0.163136288523674
93,4,6,4,0.14940397441387177,0.850596010684967,4,1,4,1,0.5058427453041077,0.8635737895965576,0.41325822472572327,0.14667593096815854,0.8836826399364714,0.7781538367271423,0.22184619307518005,0.41325822472572327,0.33422841876745224
94,7,7,7,0.14028754830360413,0.8597124814987183,7,1,7,1,0.9563539028167725,0.9139591455459595,0.36651527881622314,0.08996940705439263,1.0037150700762851,0.7742435932159424,0.22575639188289642,0.36651527881622314,0.2605561316013336
95,7,7,7,0.13799220323562622,0.8620077967643738,7,1,8,0,0.9389023780822754,0.6952133774757385,0.21557575464248657,0.3635364625870087,1.5344429015468999,0.5189245343208313,0.4810754954814911,0.34682318568229675,0.13124743103981018
96,0,0,0,0.13939423859119415,0.860605776309967,0,1,0,1,0.9999779462814331,0.9978663325309753,0.9305387735366821,0.002135946980515709,0.07199153419605274,0.5667015910148621,0.43329840898513794,0.9305387735366821,0.9200230138376355
97,7,12,26,0.13933639228343964,0.8606635928153992,26,0,26,0,0.18871276080608368,0.1528722196817398,0.07104585319757462,1.878152872013513,2.644429790708461,0.8299704790115356,0.17002956569194794,0.12894244492053986,0.05789659172296524
98,1,1,1,0.131796196103096,0.8682038187980652,1,1,1,1,0.8778105974197388,0.93843013048172,0.3892848491668701,0.0635468738018545,0.9434439432662116,0.6489349007606506,0.35106512904167175,0.3892848491668701,0.18615573644638062
99,9,7,14,0.12856286764144897,0.871437132358551,14,0,14,0,0.04295851290225983,0.04889187589287758,0.10983484238386154,3.018144033463585,2.2087774743435435,0.2599346935749054,0.740065336227417,0.4386187493801117,0.3048536330461502
100,16,16,16,0.11838230490684509,0.8816176652908325,16,1,16,1,0.9985281229019165,0.9340617060661316,0.482730895280838,0.06821277648362534,0.7282959332244285,0.6306421756744385,0.3693578541278839,0.482730895280838,0.36247189342975616
101,5,5,5,0.11877204477787018,0.881227970123291,5,1,5,1,0.9988418817520142,0.9836881160736084,0.6871704459190369,0.016446387380550046,0.3751729157575083,0.6947933435440063,0.3052067160606384,0.6871704459190369,0.6146080493927002
102,18,18,18,0.11838444322347641,0.8816155791282654,18,1,18,1,0.9062948226928711,0.5825313329696655,0.3254166841506958,0.5403723044830753,1.122648812768222,0.7594723105430603,0.2405276894569397,0.3254166841506958,0.20405841618776321
103,17,27,17,0.12155221402645111,0.8784477710723877,17,1,17,1,0.3338770270347595,0.8690742254257202,0.3451664447784424,0.14032674260520614,1.0637285296585353,0.8387377858161926,0.16126224398612976,0.3451664447784424,0.12120841443538666
104,24,24,10,0.11240038275718689,0.8875996470451355,10,0,24,1,0.09270267188549042,0.16459444165229797,0.44384440779685974,1.8042707601289218,0.8122812108558215,0.7299169301986694,0.27008306980133057,0.44384440779685974,0.10259386897087097
105,12,1,12,0.125144362449646,0.874855637550354,12,1,12,1,0.013969536870718002,0.6969015002250671,0.27533677220344543,0.3611111978278743,1.289760304364244,0.8967972993850708,0.10320264101028442,0.27533677220344543,0.10379548370838165
106,5,5,5,0.09686312824487686,0.9031368494033813,5,1,5,1,0.8420457243919373,0.9489180445671082,0.6624654531478882,0.052432843883191534,0.4117868686732866,0.3502837121486664,0.649716317653656,0.6624654531478882,0.5725587382912636
107,24,24,24,0.093776173889637,0.9062238335609436,24,1,24,1,0.9991195201873779,0.9577178359031677,0.8815738558769226,0.04320207894293696,0.1260464963352351,0.3198244571685791,0.6801754832267761,0.8815738558769226,0.8423939123749733
108,9,14,9,0.09396910667419434,0.9060308933258057,9,1,9,1,0.1550258845090866,0.7010436654090881,0.35685962438583374,0.3551851037176158,1.030412783532696,0.7220015525817871,0.2779984474182129,0.35685962438583374,0.15261900424957275
109,12,8,12,0.07950521260499954,0.920494794845581,12,1,12,1,0.37916767597198486,0.9111266732215881,0.33516672253608704,0.09307334284672202,1.0931271917460958,0.888018012046814,0.11198202520608902,0.33516672253608704,0.21029462665319443
110,12,12,12,0.07322204113006592,0.9267779588699341,12,1,12,1,0.9469744563102722,0.9733343124389648,0.5835688710212708,0.027027666457981925,0.5385928033358405,0.5231421589851379,0.4768577814102173,0.5835688710212708,0.44360704720020294
111,15,11,15,0.07206271588802338,0.9279372692108154,15,1,15,1,0.19640159606933594,0.6965781450271606,0.42690855264663696,0.36157529531908933,0.8511854511096123,0.656882107257843,0.3431178331375122,0.42690855264663696,0.3308410868048668
112,18,18,22,0.06087116152048111,0.9391288161277771,22,0,2,0,0.5060890913009644,0.28520891070365906,0.1980189085006714,1.254533347228601,1.6193927553690575,0.8397171497344971,0.16028285026550293,0.23599153757095337,0.03797262907028198
113,14,9,14,0.06478972733020782,0.9352102875709534,14,1,14,1,0.06038668379187584,0.8924515247344971,0.588141918182373,0.11378308082637534,0.530787002752519,0.3902459740638733,0.6097540259361267,0.588141918182373,0.4386869817972183
114,9,5,9,0.05388187989592552,0.9461181163787842,9,1,9,1,0.14590317010879517,0.619790256023407,0.26814502477645874,0.4783741549146898,1.3162273076076376,0.41805151104927063,0.5819485783576965,0.26814502477645874,0.14504201710224152
115,26,26,26,0.045611780136823654,0.9543882012367249,26,1,26,1,0.9999967813491821,0.9972668290138245,0.8616809844970703,0.0027369129177765117,0.14887016440816292,0.7655194401741028,0.2344805747270584,0.8616809844970703,0.8394003305584192
116,8,8,8,0.045603543519973755,0.9543964266777039,8,1,8,1,0.9746217727661133,0.9639160633087158,0.7129479050636292,0.03675105941903221,0.338346925664064,0.660747230052948,0.339252769947052,0.7129479050636292,0.6489670053124428
117,6,6,6,0.04481656476855278,0.9551834464073181,6,1,6,1,0.7767689824104309,0.5566143989562988,0.41419240832328796,0.5858825607382532,0.8814246587176233,0.7465339303016663,0.25346603989601135,0.41419240832328796,0.1817677617073059
118,27,14,27,0.046160317957401276,0.9538396596908569,27,1,27,1,0.072707399725914,0.9143412709236145,0.45229336619377136,0.08955139546310602,0.793424269433731,0.615091860294342,0.38490810990333557,0.45229336619377136,0.3486235737800598
119,27,27,27,0.03924580290913582,0.9607542157173157,27,1,27,1,0.8977369666099548,0.9526774883270264,0.506881058216095,0.04847884988937378,0.6794789020929458,0.5555049777030945,0.4444950222969055,0.506881058216095,0.4387212544679642
