round,modality,class_id,acc,support
100,agent_1,5,0.0,5
100,agent_1,6,0.0,6
100,agent_1,7,0.16666666666666666,6
100,agent_1,8,0.0,5
100,agent_1,9,0.5,2
100,agent_1,10,0.0,3
100,agent_1,11,0.0,2
100,agent_1,12,0.0,2
100,agent_1,13,0.0,4
100,agent_1,14,0.3333333333333333,3
100,agent_1,15,0.0,6
100,agent_1,16,0.0,4
100,agent_1,17,0.0,3
100,agent_1,18,0.0,2
100,agent_1,19,0.0,1
100,agent_1,20,0.0,2
100,agent_1,21,0.0,4
100,agent_1,22,0.0,0
100,agent_1,23,0.3333333333333333,3
100,agent_1,24,0.0,5
100,agent_1,25,0.0,7
100,agent_1,26,0.0,2
100,agent_1,27,0.0,2

200,fusion,0,0.08333333333333333,12
200,fusion,1,0.0,9
200,fusion,2,0.058823529411764705,17
200,fusion,3,0.0,4
200,fusion,4,0.0,13
200,fusion,5,0.0,6
200,fusion,6,0.0,8
200,fusion,7,0.0,10
200,fusion,8,0.0,9
200,fusion,9,0.0,5
200,fusion,10,0.0,6
200,fusion,11,0.0,7
200,fusion,12,0.2,5
200,fusion,13,0.0,7
200,fusion,14,0.0,5
200,fusion,15,0.7142857142857143,7
200,fusion,16,0.07142857142857142,14
200,fusion,17,0.0,8
200,fusion,18,0.0,2
200,fusion,19,0.0,1
200,fusion,20,0.0,3
200,fusion,21,0.0,7
200,fusion,22,0.0,0
200,fusion,23,0.0,6
200,fusion,24,0.0,5
200,fusion,25,0.0,11
200,fusion,26,0.0,7
200,fusion,27,0.0,7

200,agent_0,0,1.0,12
200,agent_0,1,1.0,9
200,agent_0,2,1.0,17
200,agent_0,3,1.0,4
200,agent_0,4,1.0,13
200,agent_0,5,0.8333333333333334,6
200,agent_0,6,1.0,8
200,agent_0,7,1.0,10
200,agent_0,8,0.8888888888888888,9
200,agent_0,9,0.8,5
200,agent_0,10,1.0,6
200,agent_0,11,1.0,7
200,agent_0,12,1.0,5
200,agent_0,13,1.0,7
200,agent_0,14,1.0,5
200,agent_0,15,1.0,7
200,agent_0,16,1.0,14
200,agent_0,17,1.0,8
200,agent_0,18,1.0,2
200,agent_0,19,1.0,1
200,agent_0,20,1.0,3
200,agent_0,21,1.0,7
200,agent_0,22,0.0,0
200,agent_0,23,1.0,6
200,agent_0,24,1.0,5
200,agent_0,25,1.0,11
200,agent_0,26,0.8571428571428571,7
200,agent_0,27,1.0,7

200,agent_1,0,0.16666666666666666,12
200,agent_1,1,0.0,9
200,agent_1,2,0.0,17
200,agent_1,3,0.0,4
200,agent_1,4,0.0,13
200,agent_1,5,0.0,6
200,agent_1,6,0.0,8
200,agent_1,7,0.1,10
200,agent_1,8,0.0,9
200,agent_1,9,0.2,5
200,agent_1,10,0.0,6
200,agent_1,11,0.0,7
200,agent_1,12,0.0,5
200,agent_1,13,0.0,7
200,agent_1,14,0.2,5
200,agent_1,15,0.0,7
200,agent_1,16,0.07142857142857142,14
200,agent_1,17,0.0,8
200,agent_1,18,0.0,2
200,agent_1,19,0.0,1
200,agent_1,20,0.0,3
200,agent_1,21,0.0,7
200,agent_1,22,0.0,0
200,agent_1,23,0.16666666666666666,6
200,agent_1,24,0.0,5
200,agent_1,25,0.0,11
200,agent_1,26,0.0,7
200,agent_1,27,0.14285714285714285,7

300,fusion,0,0.07142857142857142,14
300,fusion,1,0.0,14
300,fusion,2,0.1,20
300,fusion,3,0.0,7
300,fusion,4,0.0,16
300,fusion,5,0.0,12
300,fusion,6,0.0,16
300,fusion,7,0.125,16
300,fusion,8,0.0,11
300,fusion,9,0.0,12
300,fusion,10,0.0,6
300,fusion,11,0.1,10
300,fusion,12,0.2,5
300,fusion,13,0.0,10
300,fusion,14,0.0,8
300,fusion,15,0.7,10
300,fusion,16,0.06666666666666667,15
300,fusion,17,0.0,14
300,fusion,18,0.0,6
300,fusion,19,0.0,6
300,fusion,20,0.0,4
300,fusion,21,0.07692307692307693,13
300,fusion,22,0.0,0
300,fusion,23,0.0,8
300,fusion,24,0.0,10
300,fusion,25,0.0,11
300,fusion,26,0.06666666666666667,15
300,fusion,27,0.25,12

300,agent_0,0,1.0,14
300,agent_0,1,1.0,14
300,agent_0,2,1.0,20
300,agent_0,3,1.0,7
300,agent_0,4,1.0,16
300,agent_0,5,0.9166666666666666,12
300,agent_0,6,1.0,16
300,agent_0,7,1.0,16
300,agent_0,8,0.9090909090909091,11
300,agent_0,9,0.9166666666666666,12
300,agent_0,10,1.0,6
300,agent_0,11,1.0,10
300,agent_0,12,1.0,5
300,agent_0,13,1.0,10
300,agent_0,14,1.0,8
300,agent_0,15,1.0,10
300,agent_0,16,1.0,15
300,agent_0,17,1.0,14
300,agent_0,18,1.0,6
300,agent_0,19,1.0,6
300,agent_0,20,1.0,4
300,agent_0,21,1.0,13
300,agent_0,22,0.0,0
300,agent_0,23,1.0,8
300,agent_0,24,1.0,10
300,agent_0,25,1.0,11
300,agent_0,26,0.9333333333333333,15
300,agent_0,27,1.0,12

300,agent_1,0,0.14285714285714285,14
300,agent_1,1,0.0,14
300,agent_1,2,0.0,20
300,agent_1,3,0.0,7
300,agent_1,4,0.0,16
300,agent_1,5,0.0,12
300,agent_1,6,0.0,16
300,agent_1,7,0.0625,16
300,agent_1,8,0.0,11
300,agent_1,9,0.08333333333333333,12
300,agent_1,10,0.0,6
300,agent_1,11,0.0,10
300,agent_1,12,0.0,5
300,agent_1,13,0.0,10
300,agent_1,14,0.125,8
300,agent_1,15,0.0,10
300,agent_1,16,0.06666666666666667,15
300,agent_1,17,0.07142857142857142,14
300,agent_1,18,0.0,6
300,agent_1,19,0.0,6
300,agent_1,20,0.0,4
300,agent_1,21,0.0,13
300,agent_1,22,0.0,0
300,agent_1,23,0.125,8
300,agent_1,24,0.1,10
300,agent_1,25,0.0,11
300,agent_1,26,0.06666666666666667,15
300,agent_1,27,0.16666666666666666,12

400,fusion,0,0.05,20
400,fusion,1,0.0,18
400,fusion,2,0.09090909090909091,22
400,fusion,3,0.0,8
400,fusion,4,0.0,21
400,fusion,5,0.0,17
400,fusion,6,0.0,23
400,fusion,7,0.3,20
400,fusion,8,0.0,16
400,fusion,9,0.0,15
400,fusion,10,0.0,15
400,fusion,11,0.07142857142857142,14
400,fusion,12,0.14285714285714285,7
400,fusion,13,0.0,10
400,fusion,14,0.0,13
400,fusion,15,0.6666666666666666,12
400,fusion,16,0.058823529411764705,17
400,fusion,17,0.0,16
400,fusion,18,0.0,7
400,fusion,19,0.0,9
400,fusion,20,0.0,7
400,fusion,21,0.11764705882352941,17
400,fusion,22,0.0,1
400,fusion,23,0.0,10
400,fusion,24,0.0,14
400,fusion,25,0.0,14
400,fusion,26,0.15789473684210525,19
400,fusion,27,0.47368421052631576,19

400,agent_0,0,1.0,20
400,agent_0,1,1.0,18
400,agent_0,2,1.0,22
400,agent_0,3,1.0,8
400,agent_0,4,1.0,21
400,agent_0,5,0.9411764705882353,17
400,agent_0,6,1.0,23
400,agent_0,7,1.0,20
400,agent_0,8,0.9375,16
400,agent_0,9,0.9333333333333333,15
400,agent_0,10,1.0,15
400,agent_0,11,1.0,14
400,agent_0,12,1.0,7
400,agent_0,13,1.0,10
400,agent_0,14,1.0,13
400,agent_0,15,1.0,12
400,agent_0,16,1.0,17
400,agent_0,17,1.0,16
400,agent_0,18,1.0,7
400,agent_0,19,1.0,9
400,agent_0,20,1.0,7
400,agent_0,21,1.0,17
400,agent_0,22,1.0,1
400,agent_0,23,1.0,10
400,agent_0,24,1.0,14
400,agent_0,25,1.0,14
400,agent_0,26,0.9473684210526315,19
400,agent_0,27,1.0,19

400,agent_1,0,0.1,20
400,agent_1,1,0.0,18
400,agent_1,2,0.0,22
400,agent_1,3,0.0,8
400,agent_1,4,0.0,21
400,agent_1,5,0.058823529411764705,17
400,agent_1,6,0.043478260869565216,23
400,agent_1,7,0.1,20
400,agent_1,8,0.0,16
400,agent_1,9,0.06666666666666667,15
400,agent_1,10,0.0,15
400,agent_1,11,0.0,14
400,agent_1,12,0.0,7
400,agent_1,13,0.0,10
400,agent_1,14,0.07692307692307693,13
400,agent_1,15,0.08333333333333333,12
400,agent_1,16,0.058823529411764705,17
400,agent_1,17,0.0625,16
400,agent_1,18,0.0,7
400,agent_1,19,0.0,9
400,agent_1,20,0.0,7
400,agent_1,21,0.0,17
400,agent_1,22,0.0,1
400,agent_1,23,0.1,10
400,agent_1,24,0.07142857142857142,14
400,agent_1,25,0.0,14
400,agent_1,26,0.05263157894736842,19
400,agent_1,27,0.10526315789473684,19

500,fusion,0,0.08695652173913043,23
500,fusion,1,0.0,22
500,fusion,2,0.08333333333333333,24
500,fusion,3,0.0,18
500,fusion,4,0.0,24
500,fusion,5,0.045454545454545456,22
500,fusion,6,0.0,26
500,fusion,7,0.3333333333333333,21
500,fusion,8,0.0,21
500,fusion,9,0.05263157894736842,19
500,fusion,10,0.2,20
500,fusion,11,0.15789473684210525,19
500,fusion,12,0.09090909090909091,11
500,fusion,13,0.0,12
500,fusion,14,0.0,14
500,fusion,15,0.47058823529411764,17
500,fusion,16,0.17391304347826086,23
500,fusion,17,0.0,23
500,fusion,18,0.1111111111111111,9
500,fusion,19,0.0,13
500,fusion,20,0.0,8
500,fusion,21,0.1111111111111111,18
500,fusion,22,0.0,2
500,fusion,23,0.0,11
500,fusion,24,0.0,17
500,fusion,25,0.0,16
500,fusion,26,0.125,24
500,fusion,27,0.5416666666666666,24

500,agent_0,0,1.0,23
500,agent_0,1,1.0,22
500,agent_0,2,1.0,24
500,agent_0,3,1.0,18
500,agent_0,4,1.0,24
500,agent_0,5,0.9545454545454546,22
500,agent_0,6,1.0,26
500,agent_0,7,1.0,21
500,agent_0,8,0.9523809523809523,21
500,agent_0,9,0.8947368421052632,19
500,agent_0,10,1.0,20
500,agent_0,11,1.0,19
500,agent_0,12,1.0,11
500,agent_0,13,1.0,12
500,agent_0,14,1.0,14
500,agent_0,15,1.0,17
500,agent_0,16,1.0,23
500,agent_0,17,1.0,23
500,agent_0,18,1.0,9
500,agent_0,19,1.0,13
500,agent_0,20,1.0,8
500,agent_0,21,1.0,18
500,agent_0,22,1.0,2
500,agent_0,23,1.0,11
500,agent_0,24,1.0,17
500,agent_0,25,1.0,16
500,agent_0,26,0.9583333333333334,24
500,agent_0,27,1.0,24

500,agent_1,0,0.08695652173913043,23
500,agent_1,1,0.0,22
500,agent_1,2,0.0,24
500,agent_1,3,0.0,18
500,agent_1,4,0.0,24
500,agent_1,5,0.045454545454545456,22
500,agent_1,6,0.038461538461538464,26
500,agent_1,7,0.09523809523809523,21
500,agent_1,8,0.0,21
500,agent_1,9,0.05263157894736842,19
500,agent_1,10,0.05,20
500,agent_1,11,0.05263157894736842,19
500,agent_1,12,0.09090909090909091,11
500,agent_1,13,0.0,12
500,agent_1,14,0.07142857142857142,14
500,agent_1,15,0.058823529411764705,17
500,agent_1,16,0.043478260869565216,23
500,agent_1,17,0.043478260869565216,23
500,agent_1,18,0.0,9
500,agent_1,19,0.0,13
500,agent_1,20,0.0,8
500,agent_1,21,0.0,18
500,agent_1,22,0.0,2
500,agent_1,23,0.09090909090909091,11
500,agent_1,24,0.058823529411764705,17
500,agent_1,25,0.0,16
500,agent_1,26,0.041666666666666664,24
500,agent_1,27,0.08333333333333333,24

600,fusion,0,0.25806451612903225,31
600,fusion,1,0.0,24
600,fusion,2,0.15151515151515152,33
600,fusion,3,0.0,20
600,fusion,4,0.0,28
600,fusion,5,0.14814814814814814,27
600,fusion,6,0.03125,32
600,fusion,7,0.3333333333333333,27
600,fusion,8,0.043478260869565216,23
600,fusion,9,0.13636363636363635,22
600,fusion,10,0.2916666666666667,24
600,fusion,11,0.19047619047619047,21
600,fusion,12,0.07142857142857142,14
600,fusion,13,0.0,15
600,fusion,14,0.0,16
600,fusion,15,0.5,20
600,fusion,16,0.26666666666666666,30
600,fusion,17,0.0,28
600,fusion,18,0.08333333333333333,12
600,fusion,19,0.0,13
600,fusion,20,0.0,11
600,fusion,21,0.08333333333333333,24
600,fusion,22,0.0,4
600,fusion,23,0.0,12
600,fusion,24,0.0,20
600,fusion,25,0.0,18
600,fusion,26,0.11538461538461539,26
600,fusion,27,0.5384615384615384,26

600,agent_0,0,1.0,31
600,agent_0,1,1.0,24
600,agent_0,2,1.0,33
600,agent_0,3,1.0,20
600,agent_0,4,1.0,28
600,agent_0,5,0.9629629629629629,27
600,agent_0,6,1.0,32
600,agent_0,7,0.9629629629629629,27
600,agent_0,8,0.9565217391304348,23
600,agent_0,9,0.9090909090909091,22
600,agent_0,10,1.0,24
600,agent_0,11,1.0,21
600,agent_0,12,1.0,14
600,agent_0,13,1.0,15
600,agent_0,14,1.0,16
600,agent_0,15,1.0,20
600,agent_0,16,1.0,30
600,agent_0,17,0.9642857142857143,28
600,agent_0,18,1.0,12
600,agent_0,19,1.0,13
600,agent_0,20,1.0,11
600,agent_0,21,1.0,24
600,agent_0,22,1.0,4
600,agent_0,23,1.0,12
600,agent_0,24,1.0,20
600,agent_0,25,1.0,18
600,agent_0,26,0.9615384615384616,26
600,agent_0,27,1.0,26

600,agent_1,0,0.06451612903225806,31
600,agent_1,1,0.0,24
600,agent_1,2,0.0,33
600,agent_1,3,0.0,20
600,agent_1,4,0.0,28
600,agent_1,5,0.037037037037037035,27
600,agent_1,6,0.03125,32
600,agent_1,7,0.07407407407407407,27
600,agent_1,8,0.0,23
600,agent_1,9,0.045454545454545456,22
600,agent_1,10,0.08333333333333333,24
600,agent_1,11,0.047619047619047616,21
600,agent_1,12,0.07142857142857142,14
600,agent_1,13,0.0,15
600,agent_1,14,0.0625,16
600,agent_1,15,0.05,20
600,agent_1,16,0.06666666666666667,30
600,agent_1,17,0.03571428571428571,28
600,agent_1,18,0.08333333333333333,12
600,agent_1,19,0.0,13
600,agent_1,20,0.09090909090909091,11
600,agent_1,21,0.041666666666666664,24
600,agent_1,22,0.0,4
600,agent_1,23,0.08333333333333333,12
600,agent_1,24,0.05,20
600,agent_1,25,0.0,18
600,agent_1,26,0.038461538461538464,26
600,agent_1,27,0.07692307692307693,26

700,fusion,0,0.30303030303030304,33
700,fusion,1,0.0,27
700,fusion,2,0.16666666666666666,36
700,fusion,3,0.038461538461538464,26
700,fusion,4,0.05555555555555555,36
700,fusion,5,0.12903225806451613,31
700,fusion,6,0.027777777777777776,36
700,fusion,7,0.3333333333333333,33
700,fusion,8,0.037037037037037035,27
700,fusion,9,0.13043478260869565,23
700,fusion,10,0.35714285714285715,28
700,fusion,11,0.18181818181818182,22
700,fusion,12,0.058823529411764705,17
700,fusion,13,0.0,18
700,fusion,14,0.0,24
700,fusion,15,0.5384615384615384,26
700,fusion,16,0.2903225806451613,31
700,fusion,17,0.12121212121212122,33
700,fusion,18,0.0625,16
700,fusion,19,0.0,15
700,fusion,20,0.0,13
700,fusion,21,0.10714285714285714,28
700,fusion,22,0.0,5
700,fusion,23,0.0,13
700,fusion,24,0.07692307692307693,26
700,fusion,25,0.0,19
700,fusion,26,0.14285714285714285,28
700,fusion,27,0.5806451612903226,31

700,agent_0,0,1.0,33
700,agent_0,1,1.0,27
700,agent_0,2,1.0,36
700,agent_0,3,1.0,26
700,agent_0,4,1.0,36
700,agent_0,5,0.967741935483871,31
700,agent_0,6,1.0,36
700,agent_0,7,0.9696969696969697,33
700,agent_0,8,0.9629629629629629,27
700,agent_0,9,0.8695652173913043,23
700,agent_0,10,1.0,28
700,agent_0,11,1.0,22
700,agent_0,12,1.0,17
700,agent_0,13,1.0,18
700,agent_0,14,1.0,24
700,agent_0,15,1.0,26
700,agent_0,16,1.0,31
700,agent_0,17,0.9696969696969697,33
700,agent_0,18,1.0,16
700,agent_0,19,1.0,15
700,agent_0,20,1.0,13
700,agent_0,21,1.0,28
700,agent_0,22,1.0,5
700,agent_0,23,1.0,13
700,agent_0,24,1.0,26
700,agent_0,25,1.0,19
700,agent_0,26,0.9642857142857143,28
700,agent_0,27,1.0,31

700,agent_1,0,0.09090909090909091,33
700,agent_1,1,0.0,27
700,agent_1,2,0.0,36
700,agent_1,3,0.0,26
700,agent_1,4,0.0,36
700,agent_1,5,0.03225806451612903,31
700,agent_1,6,0.05555555555555555,36
700,agent_1,7,0.06060606060606061,33
700,agent_1,8,0.0,27
700,agent_1,9,0.043478260869565216,23
700,agent_1,10,0.07142857142857142,28
700,agent_1,11,0.045454545454545456,22
700,agent_1,12,0.058823529411764705,17
700,agent_1,13,0.05555555555555555,18
700,agent_1,14,0.041666666666666664,24
700,agent_1,15,0.038461538461538464,26
700,agent_1,16,0.06451612903225806,31
700,agent_1,17,0.030303030303030304,33
700,agent_1,18,0.0625,16
700,agent_1,19,0.0,15
700,agent_1,20,0.07692307692307693,13
700,agent_1,21,0.03571428571428571,28
700,agent_1,22,0.0,5
700,agent_1,23,0.07692307692307693,13
700,agent_1,24,0.07692307692307693,26
700,agent_1,25,0.0,19
700,agent_1,26,0.03571428571428571,28
700,agent_1,27,0.06451612903225806,31

800,fusion,0,0.3783783783783784,37
800,fusion,1,0.0,33
800,fusion,2,0.20454545454545456,44
800,fusion,3,0.037037037037037035,27
800,fusion,4,0.12195121951219512,41
800,fusion,5,0.19444444444444445,36
800,fusion,6,0.13333333333333333,45
800,fusion,7,0.35135135135135137,37
800,fusion,8,0.06451612903225806,31
800,fusion,9,0.16666666666666666,24
800,fusion,10,0.41935483870967744,31
800,fusion,11,0.2962962962962963,27
800,fusion,12,0.047619047619047616,21
800,fusion,13,0.0,20
800,fusion,14,0.0,26
800,fusion,15,0.5757575757575758,33
800,fusion,16,0.3783783783783784,37
800,fusion,17,0.16216216216216217,37
800,fusion,18,0.058823529411764705,17
800,fusion,19,0.0,18
800,fusion,20,0.0,14
800,fusion,21,0.16666666666666666,30
800,fusion,22,0.0,8
800,fusion,23,0.0,13
800,fusion,24,0.1724137931034483,29
800,fusion,25,0.0,22
800,fusion,26,0.13333333333333333,30
800,fusion,27,0.5757575757575758,33

800,agent_0,0,1.0,37
800,agent_0,1,1.0,33
800,agent_0,2,0.9772727272727273,44
800,agent_0,3,1.0,27
800,agent_0,4,1.0,41
800,agent_0,5,0.9722222222222222,36
800,agent_0,6,1.0,45
800,agent_0,7,0.972972972972973,37
800,agent_0,8,0.9354838709677419,31
800,agent_0,9,0.875,24
800,agent_0,10,1.0,31
800,agent_0,11,1.0,27
800,agent_0,12,1.0,21
800,agent_0,13,1.0,20
800,agent_0,14,1.0,26
800,agent_0,15,1.0,33
800,agent_0,16,1.0,37
800,agent_0,17,0.972972972972973,37
800,agent_0,18,1.0,17
800,agent_0,19,1.0,18
800,agent_0,20,1.0,14
800,agent_0,21,1.0,30
800,agent_0,22,1.0,8
800,agent_0,23,1.0,13
800,agent_0,24,1.0,29
800,agent_0,25,1.0,22
800,agent_0,26,0.9666666666666667,30
800,agent_0,27,1.0,33

800,agent_1,0,0.10810810810810811,37
800,agent_1,1,0.0,33
800,agent_1,2,0.0,44
800,agent_1,3,0.0,27
800,agent_1,4,0.0,41
800,agent_1,5,0.027777777777777776,36
800,agent_1,6,0.044444444444444446,45
800,agent_1,7,0.05405405405405406,37
800,agent_1,8,0.0,31
800,agent_1,9,0.041666666666666664,24
800,agent_1,10,0.06451612903225806,31
800,agent_1,11,0.037037037037037035,27
800,agent_1,12,0.047619047619047616,21
800,agent_1,13,0.05,20
800,agent_1,14,0.038461538461538464,26
800,agent_1,15,0.030303030303030304,33
800,agent_1,16,0.08108108108108109,37
800,agent_1,17,0.05405405405405406,37
800,agent_1,18,0.11764705882352941,17
800,agent_1,19,0.0,18
800,agent_1,20,0.07142857142857142,14
800,agent_1,21,0.03333333333333333,30
800,agent_1,22,0.0,8
800,agent_1,23,0.07692307692307693,13
800,agent_1,24,0.06896551724137931,29
800,agent_1,25,0.0,22
800,agent_1,26,0.03333333333333333,30
800,agent_1,27,0.06060606060606061,33

900,fusion,0,0.425,40
900,fusion,1,0.027777777777777776,36
900,fusion,2,0.2708333333333333,48
900,fusion,3,0.18181818181818182,33
900,fusion,4,0.17777777777777778,45
900,fusion,5,0.2,40
900,fusion,6,0.1702127659574468,47
900,fusion,7,0.3902439024390244,41
900,fusion,8,0.1891891891891892,37
900,fusion,9,0.21428571428571427,28
900,fusion,10,0.4864864864864865,37
900,fusion,11,0.3448275862068966,29
900,fusion,12,0.041666666666666664,24
900,fusion,13,0.08695652173913043,23
900,fusion,14,0.0,31
900,fusion,15,0.6410256410256411,39
900,fusion,16,0.4772727272727273,44
900,fusion,17,0.1951219512195122,41
900,fusion,18,0.05,20
900,fusion,19,0.0,21
900,fusion,20,0.0,15
900,fusion,21,0.15151515151515152,33
900,fusion,22,0.0,9
900,fusion,23,0.0,14
900,fusion,24,0.2571428571428571,35
900,fusion,25,0.041666666666666664,24
900,fusion,26,0.15625,32
900,fusion,27,0.6,35

900,agent_0,0,1.0,40
900,agent_0,1,1.0,36
900,agent_0,2,0.9791666666666666,48
900,agent_0,3,1.0,33
900,agent_0,4,1.0,45
900,agent_0,5,0.95,40
900,agent_0,6,1.0,47
900,agent_0,7,0.975609756097561,41
900,agent_0,8,0.9459459459459459,37
900,agent_0,9,0.8928571428571429,28
900,agent_0,10,1.0,37
900,agent_0,11,1.0,29
900,agent_0,12,0.9583333333333334,24
900,agent_0,13,1.0,23
900,agent_0,14,1.0,31
900,agent_0,15,1.0,39
900,agent_0,16,1.0,44
900,agent_0,17,0.975609756097561,41
900,agent_0,18,1.0,20
900,agent_0,19,1.0,21
900,agent_0,20,1.0,15
900,agent_0,21,1.0,33
900,agent_0,22,1.0,9
900,agent_0,23,1.0,14
900,agent_0,24,1.0,35
900,agent_0,25,1.0,24
900,agent_0,26,0.96875,32
900,agent_0,27,1.0,35

900,agent_1,0,0.1,40
900,agent_1,1,0.0,36
900,agent_1,2,0.0,48
900,agent_1,3,0.030303030303030304,33
900,agent_1,4,0.0,45
900,agent_1,5,0.025,40
900,agent_1,6,0.0425531914893617,47
900,agent_1,7,0.04878048780487805,41
900,agent_1,8,0.0,37
900,agent_1,9,0.03571428571428571,28
900,agent_1,10,0.05405405405405406,37
900,agent_1,11,0.034482758620689655,29
900,agent_1,12,0.041666666666666664,24
900,agent_1,13,0.043478260869565216,23
900,agent_1,14,0.03225806451612903,31
900,agent_1,15,0.05128205128205128,39
900,agent_1,16,0.06818181818181818,44
900,agent_1,17,0.04878048780487805,41
900,agent_1,18,0.1,20
900,agent_1,19,0.0,21
900,agent_1,20,0.06666666666666667,15
900,agent_1,21,0.030303030303030304,33
900,agent_1,22,0.0,9
900,agent_1,23,0.07142857142857142,14
900,agent_1,24,0.08571428571428572,35
900,agent_1,25,0.0,24
900,agent_1,26,0.03125,32
900,agent_1,27,0.05714285714285714,35

1000,fusion,0,0.4523809523809524,42
1000,fusion,1,0.05128205128205128,39
1000,fusion,2,0.26,50
1000,fusion,3,0.2564102564102564,39
1000,fusion,4,0.27450980392156865,51
1000,fusion,5,0.20930232558139536,43
1000,fusion,6,0.24074074074074073,54
1000,fusion,7,0.4807692307692308,52
1000,fusion,8,0.2619047619047619,42
1000,fusion,9,0.30303030303030304,33
1000,fusion,10,0.5777777777777777,45
1000,fusion,11,0.375,32
1000,fusion,12,0.04,25
1000,fusion,13,0.125,24
1000,fusion,14,0.05555555555555555,36
1000,fusion,15,0.6585365853658537,41
1000,fusion,16,0.5106382978723404,47
1000,fusion,17,0.21428571428571427,42
1000,fusion,18,0.08333333333333333,24
1000,fusion,19,0.0,22
1000,fusion,20,0.0,16
