round,ground_truth,agent0_pred,agent1_pred,hedge0,hedge1,fused_B0_pred,acc_B0,fused_M1_pred,acc_M1,cos_sim_beliefs,p_b0_gt,p_m1_gt,loss_b0,loss_m1,pi0,pi1,m1_conf_top1,m1_margin
22,5,5,5,0.5023406147956848,0.4976593554019928,5,1,7,0,0.7376710772514343,0.6725008487701416,0.03915931284427643,0.3967519053952046,3.240117008862027,0.6610729098320007,0.33892709016799927,0.11956539750099182,0.007664047181606293
23,21,21,21,0.5012274384498596,0.49877259135246277,21,1,27,0,0.9948246479034424,0.8822486400604248,0.010846639052033424,0.12528135787263273,4.523900011772237,0.37753936648368835,0.6224606037139893,0.14561574161052704,0.02269810438156128
24,24,10,24,0.5012736320495605,0.49872636795043945,24,1,27,0,0.14877949655056,0.40797582268714905,0.0887741968035698,0.8965473644535398,2.4216592477459304,0.8205031752586365,0.17949676513671875,0.11688628792762756,0.02811209112405777
25,27,27,27,0.4976104199886322,0.5023895502090454,27,1,14,0,0.9916431307792664,0.8952159285545349,0.06394476443529129,0.11069032885123806,2.7497356239680335,0.5496382713317871,0.4503617584705353,0.1543676108121872,0.0904228463768959
26,14,14,14,0.4975423812866211,0.5024576187133789,14,1,7,0,0.8208299875259399,0.6917370557785034,0.1124645546078682,0.3685493727727903,2.1851171771349733,0.3354029357433319,0.6645970940589905,0.11591953784227371,0.0034549832344055176
27,5,5,5,0.4969441294670105,0.5030558705329895,5,1,7,0,0.835993230342865,0.727393388748169,0.037264320999383926,0.3182878353512661,3.2897189516816785,0.632611095905304,0.36738893389701843,0.10643969476222992,0.00506071001291275
28,21,21,21,0.49596264958381653,0.5040373802185059,21,1,27,0,0.9992913603782654,0.9762166142463684,0.013819173909723759,0.024070776368069098,4.281698237413018,0.7245886921882629,0.2754112780094147,0.12942278385162354,0.0268944650888443
29,1,12,1,0.4959051012992859,0.5040948987007141,1,1,5,0,0.17135703563690186,0.530634343624115,0.020311420783400536,0.6336821133570881,3.8965719509670227,0.3148101270198822,0.6851898431777954,0.12214311212301254,0.010099999606609344
30,18,18,23,0.4928859770298004,0.507114052772522,18,1,9,0,0.023396475240588188,0.4754522442817688,0.05362437292933464,0.743488834675994,2.9257515954277884,0.21267984807491302,0.7873201370239258,0.1086430624127388,0.01614139974117279
31,16,16,10,0.49943625926971436,0.5005637407302856,16,1,27,0,0.12298871576786041,0.5265493988990784,0.010731042362749577,0.6414101267399288,4.5346145823467205,0.31490087509155273,0.6850991249084473,0.10472476482391357,0.029557354748249054
32,10,10,18,0.5021950602531433,0.4978049397468567,10,1,10,1,0.636436939239502,0.6372988820075989,0.08830653876066208,0.45051653092735505,2.4269411224642834,0.4272628724575043,0.5727370977401733,0.08830653876066208,0.000921197235584259
33,15,15,15,0.5036600232124329,0.49633994698524475,15,1,9,0,0.999343991279602,0.9679408669471741,0.0524962916970253,0.03258428143598922,2.947012746221657,0.41192173957824707,0.5880782604217529,0.1400514394044876,0.04868157207965851
34,5,1,18,0.503743052482605,0.496256947517395,1,0,9,0,0.1671278476715088,0.10245748609304428,0.06182397902011871,2.278307336268428,2.7834639797406355,0.15328902006149292,0.8467109799385071,0.132343128323555,0.05114966630935669
35,13,4,13,0.5054683685302734,0.49453163146972656,4,0,7,0,0.11159180849790573,0.2791888415813446,0.023637892678380013,1.275866874575432,3.7449042326181488,0.17776338756084442,0.8222366571426392,0.0896533951163292,0.0032103583216667175
36,14,14,14,0.5032780170440674,0.49672195315361023,14,1,7,0,0.7732433080673218,0.596082329750061,0.0781228169798851,0.5173764842923149,2.5494731139734457,0.5076556205749512,0.49234437942504883,0.10232042521238327,0.023991256952285767
37,13,10,20,0.5047269463539124,0.49527305364608765,10,0,7,0,0.12698374688625336,0.1223323717713356,0.04272465407848358,2.101013579806386,3.152979146479413,0.5710248351097107,0.42897525429725647,0.0965895876288414,0.005280643701553345
38,1,1,1,0.5088661909103394,0.49113377928733826,1,1,5,0,0.7700545787811279,0.5308784246444702,0.024159114807844162,0.6332222394263111,3.72309354533491,0.47726547718048096,0.5227345824241638,0.13431638479232788,0.028712838888168335
39,0,0,0,0.5075811147689819,0.4924188554286957,0,1,27,0,0.9997904300689697,0.9830629229545593,0.015270219184458256,0.017082149739588902,4.1818508059280735,0.4341275990009308,0.5658724308013916,0.142422154545784,0.020320095121860504
40,12,12,12,0.5075389742851257,0.49246105551719666,12,1,27,0,0.981370210647583,0.842138409614563,0.040709417313337326,0.17181089628400592,3.201295829678567,0.5346630811691284,0.46533697843551636,0.09610437601804733,0.009315602481365204
41,1,1,1,0.5071778893470764,0.49282214045524597,1,1,9,0,0.9998083710670471,0.9805870056152344,0.020665019750595093,0.019603901315956337,3.8793128752678654,0.5120441317558289,0.48795589804649353,0.15111838281154633,0.023843973875045776
42,22,22,22,0.5071613788604736,0.49283862113952637,22,1,24,0,0.8601040244102478,0.6753506064414978,0.004224800039082766,0.3925233060095306,5.466783347320754,0.4705071449279785,0.5294928550720215,0.1785988211631775,0.07452087849378586
43,25,25,25,0.508269190788269,0.49173077940940857,25,1,24,0,0.9898994565010071,0.8167563676834106,0.06497450917959213,0.2024144321635368,2.7337602524716926,0.4795875549316406,0.5204125046730042,0.11798299849033356,0.014023654162883759
44,24,24,24,0.5084443688392639,0.4915556013584137,24,1,24,1,0.9901741743087769,0.8451107740402222,0.14804570376873016,0.1682875666782458,1.910234243641607,0.5786324143409729,0.4213675260543823,0.14804570376873016,0.05433862656354904
45,6,3,23,0.5089172124862671,0.4910828173160553,3,0,7,0,0.1458432972431183,0.1351597160100937,0.022981418296694756,2.0012981182769525,3.773069289723894,0.5921759605407715,0.40782400965690613,0.10017348825931549,0.015272624790668488
46,5,5,5,0.5100148916244507,0.4899851083755493,5,1,7,0,0.8635459542274475,0.7737160921096802,0.05245424434542656,0.25655027874205283,2.9478140256707,0.6954448223114014,0.30455511808395386,0.10740635544061661,0.008961670100688934
47,5,5,5,0.509387731552124,0.49061229825019836,5,1,7,0,0.8198866844177246,0.6967778205871582,0.04220319166779518,0.361288684336265,3.165259428861847,0.7067368030548096,0.2932632565498352,0.12380621582269669,0.02309570461511612
48,27,14,8,0.5083560347557068,0.4916439950466156,14,0,27,1,0.0415382944047451,0.044787533581256866,0.10962244123220444,3.1058254465605146,2.2107131696595346,0.2559000849723816,0.7440999150276184,0.10962244123220444,0.012923955917358398
49,3,6,3,0.506463348865509,0.4935366213321686,3,1,27,0,0.5016993880271912,0.5311553478240967,0.037926070392131805,0.6327007434191573,3.27211653022673,0.6718401908874512,0.32815980911254883,0.17062513530254364,0.06879129260778427
50,27,17,27,0.504879891872406,0.495120108127594,27,1,27,1,0.448310911655426,0.5457860827445984,0.1612659990787506,0.6055281698519837,1.8247001091351167,0.7025758028030396,0.29742419719696045,0.1612659990787506,0.08486708998680115
51,27,14,7,0.5033790469169617,0.49662095308303833,7,0,14,0,0.15118566155433655,0.3024139404296875,0.073334701359272,1.1959585364347773,2.612721366572722,0.4452425241470337,0.5547574162483215,0.130350261926651,0.04638993740081787
52,25,25,25,0.5049640536308289,0.49503591656684875,25,1,18,0,0.8140164613723755,0.7226362228393555,0.04748103395104408,0.32484933304539226,3.0474249329182963,0.47484636306762695,0.5251535773277283,0.1198529303073883,0.00752875953912735
53,6,4,4,0.5056602954864502,0.4943397045135498,4,0,25,0,0.7834557890892029,0.06449661403894424,0.016439711675047874,2.7411425520785926,4.108055427522015,0.7469844222068787,0.2530156075954437,0.1265389770269394,0.00424705445766449
54,7,1,26,0.5088202357292175,0.4911797344684601,1,0,5,0,0.007302086800336838,0.04383810982108116,0.07478819787502289,3.127251752666919,2.5930951888701412,0.7267482280731201,0.2732517421245575,0.1401156187057495,0.025422178208827972
55,7,7,7,0.5014253258705139,0.4985746741294861,7,1,15,0,0.9984163045883179,0.944818377494812,0.04234733060002327,0.05676256308704319,3.16184989174733,0.5141306519508362,0.48586931824684143,0.1008802056312561,0.010781526565551758
56,7,7,7,0.5012876391410828,0.49871236085891724,7,1,15,0,0.988288164138794,0.8857015371322632,0.0451887808740139,0.12137525066820373,3.0969064337052434,0.5218274593353271,0.47817251086235046,0.09788002818822861,0.00019115209579467773
57,13,13,13,0.5009697079658508,0.4990302622318268,13,1,7,0,0.9399489164352417,0.7582590579986572,0.036464620381593704,0.2767301865584455,3.311412793087071,0.527211606502533,0.47278839349746704,0.12772352993488312,0.01961643248796463
58,9,9,9,0.5005201697349548,0.4994798004627228,9,1,15,0,0.7774476408958435,0.6684996485710144,0.06307289004325867,0.40271940813808677,2.7634642365680997,0.6498665809631348,0.35013335943222046,0.10809963941574097,0.00031438469886779785
59,5,5,5,0.4996732771396637,0.5003267526626587,5,1,5,1,0.9168216586112976,0.6820996403694153,0.10965073108673096,0.38257953156186736,2.2104551366828207,0.8527345061302185,0.1472654491662979,0.10965073108673096,0.005008727312088013
60,0,0,0,0.4987338185310364,0.5012661814689636,0,1,27,0,0.9999905228614807,0.9922701716423035,0.020217474550008774,0.007759858332044043,3.901207971805092,0.5476537346839905,0.4523462653160095,0.18317870795726776,0.06999001652002335
61,9,27,9,0.49871501326560974,0.5012849569320679,9,1,27,0,0.16739962995052338,0.5145210027694702,0.048144545406103134,0.6645189028318473,3.033547430517391,0.6629763245582581,0.33702370524406433,0.12232719361782074,0.04139334708452225
62,9,14,9,0.49596866965293884,0.5040313601493835,9,1,27,0,0.5278946757316589,0.3698183298110962,0.06110060587525368,0.99474339443464,2.7952334967284873,0.37132033705711365,0.628679633140564,0.12161305546760559,0.04045768082141876
63,16,16,16,0.4950350821018219,0.5049649477005005,16,1,27,0,0.8488872647285461,0.7102342844009399,0.01398762408643961,0.3421603853480594,4.269582334145579,0.7884277701377869,0.2115722894668579,0.27247390151023865,0.1730540469288826
64,16,16,16,0.493945449590683,0.5060545802116394,16,1,27,0,0.977634072303772,0.8820868134498596,0.015857338905334473,0.1254647998713717,4.144122863402071,0.340996652841568,0.6590033769607544,0.23818357288837433,0.1385718584060669
65,11,11,24,0.49414995312690735,0.5058500170707703,11,1,25,0,0.07293131947517395,0.48368287086486816,0.010988855734467506,0.7263258125053469,4.51087363478011,0.6134302616119385,0.3865697383880615,0.11025062203407288,0.015606440603733063
66,0,0,0,0.4979728162288666,0.502027153968811,0,1,27,0,0.9999882578849792,0.9954304099082947,0.01818208023905754,0.004580062584018291,4.0073187721881744,0.5170184373855591,0.48298147320747375,0.16495683789253235,0.056166164577007294
67,5,5,5,0.49796250462532043,0.502037525177002,5,1,14,0,0.9243761897087097,0.7869924306869507,0.0562669038772583,0.23953664854370477,2.8776487696692263,0.7101502418518066,0.28984972834587097,0.10140153020620346,0.0172036811709404
68,10,10,10,0.4973287880420685,0.5026711821556091,10,1,10,1,0.9999901056289673,0.9941819906234741,0.1235392689704895,0.005834999925912778,2.0911962060826323,0.4446091949939728,0.5553907752037048,0.1235392689704895,0.02353275567293167
69,21,21,6,0.49732276797294617,0.5026772022247314,21,1,27,0,0.37896764278411865,0.47760897874832153,0.018006445840001106,0.738962917356166,4.017025482966986,0.6184084415435791,0.3815915286540985,0.13224424421787262,0.046669840812683105
70,14,14,14,0.49948346614837646,0.5005165338516235,14,1,7,0,0.9937877058982849,0.9274498820304871,0.09639342129230499,0.07531652150716427,2.3393173235501123,0.4184705317020416,0.5815294981002808,0.1215040311217308,0.025110609829425812
71,1,1,1,0.4996122717857361,0.5003877282142639,1,1,9,0,0.9932811856269836,0.8876374959945679,0.02755141071975231,0.11919184456791279,3.5917015388955535,0.5530316233634949,0.4469684064388275,0.14917172491550446,0.012377172708511353
72,4,15,4,0.49949777126312256,0.5005022287368774,4,1,7,0,0.3150894343852997,0.34456321597099304,0.01784009113907814,1.065477704721118,4.026307043150602,0.6152873039245605,0.38471269607543945,0.1127009317278862,0.013448111712932587
73,9,9,9,0.4989270567893982,0.5010729432106018,9,1,5,0,0.6256285309791565,0.6187766790390015,0.07001863420009613,0.4800108483899854,2.658993869499956,0.7477326989173889,0.25226733088493347,0.13657677173614502,0.04251744598150253
74,20,20,11,0.4974413812160492,0.5025586485862732,20,1,25,0,0.6724411845207214,0.6440048813819885,0.03346775472164154,0.4400489731208134,3.397172849318274,0.2045498788356781,0.7954501509666443,0.1577984094619751,0.03737856447696686
75,26,26,26,0.49834972620010376,0.5016502737998962,26,1,14,0,0.9999918341636658,0.9932131171226501,0.06690789014101028,0.006810018505563637,2.704438379474742,0.2965899705886841,0.7034100294113159,0.15166442096233368,0.01949004828929901
76,6,6,6,0.49836426973342896,0.501635730266571,6,1,27,0,0.9150269627571106,0.7097698450088501,0.011373226530849934,0.34281452345798713,4.476493235676083,0.4679795801639557,0.5320204496383667,0.21810568869113922,0.07062332332134247
77,4,4,22,0.49933063983917236,0.5006693601608276,4,1,24,0,0.030074940994381905,0.50411057472229,0.005566745530813932,0.6849596406839182,5.190944681115807,0.05641639605164528,0.9435835480690002,0.11174581199884415,0.012761600315570831
78,0,0,0,0.5046465396881104,0.49535349011421204,0,1,27,0,0.9998860955238342,0.9803146719932556,0.026710733771324158,0.01988166498645494,3.6226897804546017,0.4821271002292633,0.5178728699684143,0.12677885591983795,0.015361785888671875
79,4,4,4,0.5046169757843018,0.49538299441337585,4,1,14,0,0.9940672516822815,0.8477656245231628,0.025751342996954918,0.1651510675674476,3.659268498010878,0.4549521207809448,0.5450478792190552,0.14124858379364014,0.012859344482421875
80,11,11,15,0.5048895478248596,0.49511048197746277,11,1,25,0,0.23641322553157806,0.40069904923439026,0.01739920862019062,0.9145446341045446,4.051330555394213,0.5480381846427917,0.45196184515953064,0.1426156461238861,0.04950703680515289
81,13,3,13,0.5085291266441345,0.49147090315818787,13,1,7,0,0.031368330121040344,0.4167746603488922,0.05688663199543953,0.875209586099146,2.866694904020966,0.7746413350105286,0.22535866498947144,0.11584432423114777,0.04697887599468231
82,24,24,10,0.502656102180481,0.49734386801719666,24,1,10,0,0.11748306453227997,0.5545557737350464,0.12037781625986099,0.5895878934175648,2.117120013416975,0.38495975732803345,0.6150402426719666,0.1266944706439972,0.0063166543841362
83,20,16,11,0.5054734945297241,0.4945264756679535,11,0,25,0,0.41588646173477173,0.10534634441137314,0.035052571445703506,2.250501838798876,3.3509063031226227,0.6467325687408447,0.3532674014568329,0.17477084696292877,0.04403412342071533
84,12,12,12,0.4999536871910095,0.5000463128089905,12,1,1,0,0.9979731440544128,0.9365004897117615,0.06365177035331726,0.06560523418114021,2.7543281404877944,0.40627726912498474,0.5937227010726929,0.10140319913625717,0.003925144672393799
85,4,4,4,0.49979498982429504,0.5002049803733826,4,1,14,0,0.9996888041496277,0.9794104695320129,0.03395173326134682,0.020804450030384166,3.3828153729272428,0.521629273891449,0.478370726108551,0.12493957579135895,0.004655718803405762
86,3,3,3,0.49977320432662964,0.5002267956733704,3,1,7,0,0.9084136486053467,0.7481351494789124,0.0323069766163826,0.29017163620698716,3.4324720777616893,0.43709951639175415,0.5629004240036011,0.12258726358413696,0.03437665104866028
87,6,21,24,0.5005283951759338,0.49947163462638855,24,0,27,0,0.18710672855377197,0.08931654691696167,0.023205069825053215,2.4155685124421953,3.763384497241458,0.841120719909668,0.15887925028800964,0.10039704293012619,0.005671843886375427
88,5,12,5,0.5028872489929199,0.4971127510070801,5,1,5,1,0.05719168856739998,0.5084095597267151,0.14714199304580688,0.6764679362898951,1.9163572193352372,0.7483900785446167,0.2516098916530609,0.14714199304580688,0.06033022701740265
89,16,16,16,0.49843674898147583,0.5015632510185242,16,1,27,0,0.9997777938842773,0.9706198573112488,0.026781665161252022,0.0298203834203318,3.620037761367173,0.40316495299339294,0.5968350172042847,0.14167256653308868,0.0439741387963295
90,10,21,10,0.49846574664115906,0.5015342235565186,10,1,0,0,0.04505132511258125,0.5109532475471497,0.0649375170469284,0.6714771850440302,2.734329747609872,0.5868421196937561,0.4131578803062439,0.09544878453016281,0.017583467066287994
91,20,3,3,0.49438831210136414,0.5056116580963135,3,0,7,0,0.8983168005943298,0.07687841355800629,0.03757626190781593,2.565530149834698,3.281382760199343,0.33131760358810425,0.6686823964118958,0.14057393372058868,0.07438793033361435
92,6,2,6,0.49236243963241577,0.5076375603675842,6,1,27,0,0.257680743932724,0.5482931137084961,0.010817218571901321,0.6009452560008192,4.526616102205383,0.19908788800239563,0.8009121417999268,0.17467953264713287,0.06754571944475174
93,4,4,4,0.4901323616504669,0.5098676085472107,4,1,7,0,0.7433319091796875,0.5780004858970642,0.022463830187916756,0.5481805696577527,3.7958488104658854,0.1399470865726471,0.8600529432296753,0.13770301640033722,0.03452584892511368
94,12,8,12,0.4911397397518158,0.5088602900505066,12,1,5,0,0.37916767597198486,0.5770687460899353,0.03971075639128685,0.5497938755677665,3.2261331861410896,0.6210790872573853,0.37892088294029236,0.10523068159818649,0.029563896358013153
95,10,10,10,0.4889124035835266,0.5110875964164734,10,1,10,1,0.9999694228172302,0.991996169090271,0.1530882716178894,0.008036033508883347,1.8767405852758203,0.4583253264427185,0.5416746735572815,0.1530882716178894,0.05097747594118118
96,3,4,3,0.48892679810523987,0.5110731720924377,4,0,7,0,0.07148122787475586,0.3233111500740051,0.03362061083316803,1.1291401065249969,3.3926159824228734,0.18232297897338867,0.8176770210266113,0.09994510561227798,0.02134135365486145
97,2,2,2,0.4860740005970001,0.5139259696006775,2,1,27,0,0.8583379983901978,0.5884500741958618,0.019281726330518723,0.5302631915715303,3.948597453843537,0.5385116934776306,0.4614883363246918,0.10996963828802109,0.01798137277364731
98,2,2,2,0.4852546453475952,0.5147453546524048,2,1,7,0,0.9698145985603333,0.7891815304756165,0.022024963051080704,0.23675890795139928,3.8155787847512803,0.426576167345047,0.5734238028526306,0.09681321680545807,0.0027655214071273804
99,6,6,6,0.485680490732193,0.5143194794654846,6,1,27,0,0.9123029112815857,0.710121214389801,0.02354663982987404,0.3423195990258662,3.748772151083078,0.4438979923725128,0.5561020374298096,0.2100817710161209,0.07527555525302887
100,2,22,2,0.48524701595306396,0.514752984046936,2,1,27,0,0.2087520807981491,0.43746599555015564,0.025968847796320915,0.8267563006619572,3.650857621010198,0.71878981590271,0.28121012449264526,0.11884051561355591,0.02018270641565323
101,6,3,6,0.48194169998168945,0.5180583000183105,6,1,27,0,0.47405824065208435,0.6219741702079773,0.035544950515031815,0.47485671410204827,3.3369571717796926,0.3872227668762207,0.6127772331237793,0.17827488481998444,0.06748166680335999
102,11,4,4,0.48057666420936584,0.5194233059883118,4,0,7,0,0.6235415935516357,0.20623746514320374,0.033799298107624054,1.5787270306774803,3.387315242755407,0.22017914056777954,0.7798208594322205,0.14331486821174622,0.06119398772716522
103,8,8,18,0.4808371365070343,0.5191628932952881,18,0,7,0,0.07066288590431213,0.22616256773471832,0.006686704698950052,1.4865012120411694,5.0076340973534625,0.43981024622917175,0.5601897239685059,0.08621708303689957,0.012043923139572144
104,2,2,2,0.4850724935531616,0.5149275064468384,2,1,25,0,0.8419184684753418,0.7296718955039978,0.03201906755566597,0.31516030409002044,3.4414236925225943,0.7334824204444885,0.2665175795555115,0.10060535371303558,0.0010502040386199951
105,8,12,8,0.4841068685054779,0.5158931016921997,8,1,25,0,0.20841410756111145,0.53163743019104,0.008184856735169888,0.6317935441796086,4.8054695716512725,0.3098411560058594,0.6901588439941406,0.10833072662353516,0.030581414699554443
106,19,5,5,0.4812488853931427,0.5187511444091797,5,0,7,0,0.9881560802459717,0.11366596817970276,0.009362075477838516,2.1744912354322143,4.671088273987802,0.5115763545036316,0.4884236752986908,0.11783424019813538,0.030986927449703217
107,24,24,24,0.4806235432624817,0.5193764567375183,24,1,24,1,0.8530799746513367,0.7487429976463318,0.21205715835094452,0.2893594816545302,1.5508994257867343,0.43013158440589905,0.5698684453964233,0.21205715835094452,0.12623241543769836
108,26,26,8,0.48140960931777954,0.5185903906822205,26,1,7,0,0.06005460396409035,0.43029993772506714,0.02499045431613922,0.8432727838620483,3.689261354382993,0.0761292576789856,0.9238707423210144,0.08851420879364014,0.003921099007129669
109,6,3,6,0.4892590045928955,0.5107409954071045,3,0,27,0,0.238191157579422,0.33196166157722473,0.051480524241924286,1.102735793910685,2.966551712896499,0.10434629023075104,0.8956536650657654,0.1271519511938095,0.052488118410110474
110,16,0,16,0.4844897389411926,0.5155102610588074,16,1,27,0,0.11928117275238037,0.46554896235466003,0.012890992686152458,0.764538005509152,4.351226452882089,0.7732292413711548,0.22677075862884521,0.10603419691324234,0.03478042781352997
111,5,7,5,0.4810177683830261,0.5189822316169739,5,1,7,0,0.12731200456619263,0.3066502511501312,0.0844440907239914,1.182047427898149,2.4716656118415914,0.8044098615646362,0.19559013843536377,0.09842570871114731,0.013981617987155914
112,4,4,4,0.47809919714927673,0.5219008326530457,4,1,14,0,0.9885544776916504,0.8959825038909912,0.0656321719288826,0.109834393105235,2.7236892775063337,0.6784237623214722,0.3215762674808502,0.12293507903814316,0.01211298257112503
113,15,15,15,0.47788679599761963,0.5221132040023804,15,1,9,0,0.8941365480422974,0.7570304870605469,0.05798812583088875,0.278351752827842,2.847517016448804,0.5582345128059387,0.44176554679870605,0.12290747463703156,0.017351016402244568
114,22,22,25,0.4786626696586609,0.5213373303413391,25,0,18,0,0.00980992242693901,0.47144249081611633,0.016122465953230858,0.7519581550451816,4.127541578836919,0.6096819639205933,0.39031803607940674,0.11573940515518188,0.007298804819583893
115,10,10,10,0.48594725131988525,0.5140527486801147,10,1,10,1,0.8938624858856201,0.7985714673995972,0.1441584676504135,0.22493081326627087,1.9368421146846135,0.39565950632095337,0.6043404936790466,0.1441584676504135,0.04210474342107773
116,0,0,0,0.48656734824180603,0.5134326815605164,0,1,27,0,1.0,0.9997578263282776,0.037777677178382874,0.0002422030005012508,3.276036901636854,0.4706268608570099,0.5293731689453125,0.1092013493180275,0.014449089765548706
117,15,15,15,0.4865674674510956,0.5134325623512268,15,1,9,0,0.9519567489624023,0.8547773361206055,0.07440889626741409,0.15691426955194454,2.598179770804682,0.38302165269851685,0.6169783473014832,0.12115135788917542,0.0016779452562332153
118,15,11,15,0.48614636063575745,0.5138536691665649,15,1,14,0,0.373234361410141,0.617439329624176,0.0687359869480133,0.48217446692777904,2.677482389421557,0.36443251371383667,0.6355675458908081,0.08440505713224411,0.011164195835590363
119,23,23,19,0.4842309057712555,0.5157691240310669,23,1,5,0,0.345598965883255,0.3066743016242981,0.0046175261959433556,1.181969001316104,5.377896172719455,0.31857651472091675,0.6814234852790833,0.1165594682097435,0.028451010584831238
